"";"ID";"run";"cond";"pros";"sem";"sentenceType";"voice";"voiceGender";"sentenceNb";"stimuli";"scoreV";"scoreA";"scoreVnv";"scoreAnv"
"1";"1";"1";"cp";"m";"p";"context";"f4";"f";"14";"CPf4_14.wav";NA;NA;"4";"3"
"2";"1";"1";"cp";"m";"p";"context";"f3";"f";"10";"CPf3_10.wav";NA;NA;"3";"1"
"3";"1";"1";"sp";"n";"p";"statement";"h2";"h";"7";"SPnegh2_7.wav";NA;NA;"4";"2"
"4";"1";"1";"sn";"m";"n";"statement";"h2";"h";"6";"SNmonh2_6.wav";NA;NA;"NaN";"2"
"5";"1";"1";"sn";"p";"n";"statement";"f4";"f";"16";"SNposf4_16.wav";NA;NA;"NaN";"3"
"6";"1";"1";"sn";"n";"n";"statement";"h4";"h";"14";"SNnegh4_14.wav";NA;NA;"1";"4"
"7";"1";"1";"sn";"p";"n";"statement";"f1";"f";"3";"SNposf1_3.wav";NA;NA;"3";"4"
"8";"1";"1";"sp";"m";"p";"statement";"h1";"h";"3";"SPmonh1_3.wav";NA;NA;"3";"1"
"9";"1";"1";"sn";"m";"n";"statement";"f1";"f";"2";"SNmonf1_2.wav";NA;NA;"3";"NaN"
"10";"1";"1";"cn";"m";"n";"context";"h2";"h";"6";"CNh2_6.wav";NA;NA;"3";"1"
"11";"1";"1";"sn";"n";"n";"statement";"f4";"f";"15";"SNnegf4_15.wav";NA;NA;"2";"3"
"12";"1";"1";"sp";"p";"p";"statement";"h3";"h";"9";"SPposh3_9.wav";NA;NA;"5";"5"
"13";"1";"1";"sp";"n";"p";"statement";"f1";"f";"1";"SPnegf1_1.wav";NA;NA;"4";"5"
"14";"1";"1";"sp";"p";"p";"statement";"h2";"h";"7";"SPposh2_7.wav";NA;NA;"NaN";"5"
"15";"1";"1";"sp";"p";"p";"statement";"f4";"f";"15";"SPposf4_15.wav";NA;NA;"5";"5"
"16";"1";"1";"cp";"m";"p";"context";"f1";"f";"2";"CPf1_2.wav";NA;NA;"3";"1"
"17";"1";"1";"sn";"m";"n";"statement";"f1";"f";"3";"SNmonf1_3.wav";NA;NA;"2";"1"
"18";"1";"1";"sp";"p";"p";"statement";"h3";"h";"10";"SPposh3_10.wav";NA;NA;"4";"5"
"19";"1";"1";"sp";"p";"p";"statement";"f3";"f";"9";"SPposf3_9.wav";NA;NA;"4";"3"
"20";"1";"1";"sn";"n";"n";"statement";"h3";"h";"11";"SNnegh3_11.wav";NA;NA;"NaN";"4"
"21";"1";"1";"cp";"m";"p";"context";"h1";"h";"1";"CPh1_1.wav";NA;NA;"3";"1"
"22";"1";"1";"cn";"m";"n";"context";"f2";"f";"5";"CNf2_5.wav";NA;NA;"NaN";"NaN"
"23";"1";"1";"sn";"m";"n";"statement";"h3";"h";"12";"SNmonh3_12.wav";NA;NA;"3";"1"
"24";"1";"1";"sp";"p";"p";"statement";"h3";"h";"12";"SPposh3_12.wav";NA;NA;"4";"5"
"25";"1";"1";"sn";"p";"n";"statement";"h1";"h";"3";"SNposh1_3.wav";NA;NA;"4";"4"
"26";"1";"1";"sn";"m";"n";"statement";"f4";"f";"13";"SNmonf4_13.wav";NA;NA;"NaN";"NaN"
"27";"1";"1";"cpseudo";"m";"pseudo";"context";"f1";"f";"4";"Cpseudof1_4.wav";NA;NA;"3";"1"
"28";"1";"1";"sp";"n";"p";"statement";"h3";"h";"10";"SPnegh3_10.wav";NA;NA;"4";"2"
"29";"1";"1";"sn";"p";"n";"statement";"h3";"h";"9";"SNposh3_9.wav";NA;NA;"2";"4"
"30";"1";"1";"sp";"m";"p";"statement";"f4";"f";"16";"SPmonf4_16.wav";NA;NA;"NaN";"3"
"31";"1";"1";"sn";"n";"n";"statement";"h2";"h";"6";"SNnegh2_6.wav";NA;NA;"NaN";"2"
"32";"1";"1";"spseudo";"m";"pseudo";"statement";"h1";"h";"4";"Spseudomonh1_4.wav";NA;NA;"2";"NaN"
"33";"1";"1";"spseudo";"n";"pseudo";"statement";"h1";"h";"2";"Spseudonegh1_2.wav";NA;NA;"1";"NaN"
"34";"1";"1";"sp";"m";"p";"statement";"f1";"f";"2";"SPmonf1_2.wav";NA;NA;"3";"2"
"35";"1";"1";"sp";"n";"p";"statement";"f4";"f";"16";"SPnegf4_16.wav";NA;NA;"4";"2"
"36";"1";"1";"sp";"p";"p";"statement";"f3";"f";"10";"SPposf3_10.wav";NA;NA;"4";"2"
"37";"1";"1";"sn";"p";"n";"statement";"h2";"h";"7";"SNposh2_7.wav";NA;NA;"NaN";"NaN"
"38";"1";"1";"sp";"p";"p";"statement";"h4";"h";"16";"SPposh4_16.wav";NA;NA;"2";"NaN"
"39";"1";"1";"cn";"m";"n";"context";"h3";"h";"10";"CNh3_10.wav";NA;NA;"3";"1"
"40";"1";"1";"cp";"m";"p";"context";"h1";"h";"3";"CPh1_3.wav";NA;NA;"3";"1"
"41";"1";"1";"sp";"m";"p";"statement";"h3";"h";"11";"SPmonh3_11.wav";NA;NA;"3";"1"
"42";"1";"1";"sn";"m";"n";"statement";"h3";"h";"9";"SNmonh3_9.wav";NA;NA;"3";"1"
"43";"1";"1";"sp";"n";"p";"statement";"h3";"h";"9";"SPnegh3_9.wav";NA;NA;"NaN";"4"
"44";"1";"1";"sp";"p";"p";"statement";"h1";"h";"2";"SPposh1_2.wav";NA;NA;"4";"4"
"45";"1";"1";"sp";"m";"p";"statement";"h1";"h";"2";"SPmonh1_2.wav";NA;NA;"3";"1"
"46";"1";"1";"sp";"p";"p";"statement";"f3";"f";"11";"SPposf3_11.wav";NA;NA;"4";"2"
"47";"1";"1";"cn";"m";"n";"context";"h2";"h";"7";"CNh2_7.wav";NA;NA;"NaN";"NaN"
"48";"1";"1";"sp";"n";"p";"statement";"f4";"f";"15";"SPnegf4_15.wav";NA;NA;"3";"1"
"49";"1";"2";"sn";"p";"n";"statement";"f1";"f";"4";"SNposf1_4.wav";NA;NA;"5";"NaN"
"50";"1";"2";"sp";"m";"p";"statement";"h1";"h";"4";"SPmonh1_4.wav";NA;NA;"3";"1"
"51";"1";"2";"sn";"p";"n";"statement";"f4";"f";"16";"SNposf4_16.wav";NA;NA;"4";"4"
"52";"1";"2";"sn";"n";"n";"statement";"h1";"h";"1";"SNnegh1_1.wav";NA;NA;"NaN";"2"
"53";"1";"2";"sp";"m";"p";"statement";"h4";"h";"14";"SPmonh4_14.wav";NA;NA;"3";"NaN"
"54";"1";"2";"sp";"m";"p";"statement";"h4";"h";"16";"SPmonh4_16.wav";NA;NA;"3";"NaN"
"55";"1";"2";"spseudo";"p";"pseudo";"statement";"f1";"f";"2";"Spseudoposf1_2.wav";NA;NA;"5";"5"
"56";"1";"2";"sp";"p";"p";"statement";"f4";"f";"14";"SPposf4_14.wav";NA;NA;"4";"4"
"57";"1";"2";"cp";"m";"p";"context";"f3";"f";"10";"CPf3_10.wav";NA;NA;"3";"1"
"58";"1";"2";"sn";"m";"n";"statement";"h4";"h";"13";"SNmonh4_13.wav";NA;NA;"3";"1"
"59";"1";"2";"sn";"m";"n";"statement";"h4";"h";"15";"SNmonh4_15.wav";NA;NA;"3";"NaN"
"60";"1";"2";"cn";"m";"n";"context";"h4";"h";"13";"CNh4_13.wav";NA;NA;"3";"1"
"61";"1";"2";"cp";"m";"p";"context";"f2";"f";"5";"CPf2_5.wav";NA;NA;"3";"1"
"62";"1";"2";"sn";"m";"n";"statement";"h1";"h";"1";"SNmonh1_1.wav";NA;NA;"NaN";"1"
"63";"1";"2";"sp";"m";"p";"statement";"f1";"f";"1";"SPmonf1_1.wav";NA;NA;"2";"1"
"64";"1";"2";"sn";"m";"n";"statement";"h1";"h";"4";"SNmonh1_4.wav";NA;NA;"2";"1"
"65";"1";"2";"cp";"m";"p";"context";"f1";"f";"4";"CPf1_4.wav";NA;NA;"3";"1"
"66";"1";"2";"spseudo";"m";"pseudo";"statement";"f1";"f";"3";"Spseudomonf1_3.wav";NA;NA;"3";"NaN"
"67";"1";"2";"cpseudo";"m";"pseudo";"context";"f1";"f";"3";"Cpseudof1_3.wav";NA;NA;"3";"1"
"68";"1";"2";"cn";"m";"n";"context";"h2";"h";"7";"CNh2_7.wav";NA;NA;"3";"1"
"69";"1";"2";"spseudo";"m";"pseudo";"statement";"h1";"h";"1";"Spseudomonh1_1.wav";NA;NA;"3";"1"
"70";"1";"2";"sp";"m";"p";"statement";"f3";"f";"10";"SPmonf3_10.wav";NA;NA;"NaN";"NaN"
"71";"1";"2";"sp";"n";"p";"statement";"f1";"f";"3";"SPnegf1_3.wav";NA;NA;"4";"2"
"72";"1";"2";"sp";"m";"p";"statement";"f1";"f";"2";"SPmonf1_2.wav";NA;NA;"NaN";"2"
"73";"1";"2";"sn";"n";"n";"statement";"h3";"h";"10";"SNnegh3_10.wav";NA;NA;"1";"5"
"74";"1";"2";"sp";"p";"p";"statement";"f2";"f";"8";"SPposf2_8.wav";NA;NA;"4";"3"
"75";"1";"2";"sp";"p";"p";"statement";"f2";"f";"5";"SPposf2_5.wav";NA;NA;"4";"3"
"76";"1";"2";"sp";"m";"p";"statement";"f3";"f";"11";"SPmonf3_11.wav";NA;NA;"3";"1"
"77";"1";"2";"cp";"m";"p";"context";"f1";"f";"1";"CPf1_1.wav";NA;NA;"3";"1"
"78";"1";"2";"sn";"n";"n";"statement";"h1";"h";"2";"SNnegh1_2.wav";NA;NA;"3";"4"
"79";"1";"2";"sp";"m";"p";"statement";"f2";"f";"5";"SPmonf2_5.wav";NA;NA;"3";"2"
"80";"1";"2";"cpseudo";"m";"pseudo";"context";"h1";"h";"3";"Cpseudoh1_3.wav";NA;NA;"3";"1"
"81";"1";"2";"spseudo";"p";"pseudo";"statement";"h1";"h";"2";"Spseudoposh1_2.wav";NA;NA;"2";"5"
"82";"1";"2";"cn";"m";"n";"context";"f1";"f";"4";"CNf1_4.wav";NA;NA;"3";"3"
"83";"1";"2";"sp";"p";"p";"statement";"f3";"f";"11";"SPposf3_11.wav";NA;NA;"4";"2"
"84";"1";"2";"sp";"p";"p";"statement";"h3";"h";"10";"SPposh3_10.wav";NA;NA;"5";"5"
"85";"1";"2";"sp";"n";"p";"statement";"h1";"h";"2";"SPnegh1_2.wav";NA;NA;"2";"4"
"86";"1";"2";"cp";"m";"p";"context";"h3";"h";"9";"CPh3_9.wav";NA;NA;"3";"1"
"87";"1";"2";"sn";"n";"n";"statement";"h2";"h";"5";"SNnegh2_5.wav";NA;NA;"2";"3"
"88";"1";"2";"sp";"m";"p";"statement";"f2";"f";"6";"SPmonf2_6.wav";NA;NA;"3";"1"
"89";"1";"2";"cn";"m";"n";"context";"h2";"h";"8";"CNh2_8.wav";NA;NA;"3";"1"
"90";"1";"2";"cn";"m";"n";"context";"f1";"f";"2";"CNf1_2.wav";NA;NA;"NaN";"1"
"91";"1";"2";"sn";"m";"n";"statement";"h2";"h";"5";"SNmonh2_5.wav";NA;NA;"3";"1"
"92";"1";"2";"cpseudo";"m";"pseudo";"context";"h1";"h";"1";"Cpseudoh1_1.wav";NA;NA;"3";"1"
"93";"1";"2";"sp";"n";"p";"statement";"f1";"f";"4";"SPnegf1_4.wav";NA;NA;"2";"3"
"94";"1";"2";"sp";"n";"p";"statement";"f3";"f";"9";"SPnegf3_9.wav";NA;NA;"NaN";"3"
"95";"1";"2";"sn";"p";"n";"statement";"h3";"h";"10";"SNposh3_10.wav";NA;NA;"4";"NaN"
"96";"1";"2";"cp";"m";"p";"context";"h1";"h";"3";"CPh1_3.wav";NA;NA;"3";"1"
"97";"1";"3";"sp";"p";"p";"statement";"f3";"f";"10";"SPposf3_10.wav";NA;NA;"4";"3"
"98";"1";"3";"cn";"m";"n";"context";"f4";"f";"13";"CNf4_13.wav";NA;NA;"3";"NaN"
"99";"1";"3";"spseudo";"p";"pseudo";"statement";"h1";"h";"4";"Spseudoposh1_4.wav";NA;NA;"2";"4"
"100";"1";"3";"sp";"m";"p";"statement";"f1";"f";"2";"SPmonf1_2.wav";NA;NA;"3";"2"
"101";"1";"3";"sp";"n";"p";"statement";"f1";"f";"1";"SPnegf1_1.wav";NA;NA;"4";"4"
"102";"1";"3";"sp";"n";"p";"statement";"f1";"f";"2";"SPnegf1_2.wav";NA;NA;"3";"1"
"103";"1";"3";"sp";"n";"p";"statement";"f2";"f";"7";"SPnegf2_7.wav";NA;NA;"3";"1"
"104";"1";"3";"cn";"m";"n";"context";"f3";"f";"10";"CNf3_10.wav";NA;NA;"NaN";"1"
"105";"1";"3";"cn";"m";"n";"context";"f3";"f";"12";"CNf3_12.wav";NA;NA;"3";"1"
"106";"1";"3";"sn";"p";"n";"statement";"f2";"f";"7";"SNposf2_7.wav";NA;NA;"4";"4"
"107";"1";"3";"cn";"m";"n";"context";"f2";"f";"6";"CNf2_6.wav";NA;NA;"3";"1"
"108";"1";"3";"sp";"p";"p";"statement";"f1";"f";"4";"SPposf1_4.wav";NA;NA;"4";"4"
"109";"1";"3";"sn";"p";"n";"statement";"f4";"f";"13";"SNposf4_13.wav";NA;NA;"4";"3"
"110";"1";"3";"spseudo";"n";"pseudo";"statement";"f1";"f";"1";"Spseudonegf1_1.wav";NA;NA;"2";"3"
"111";"1";"3";"sn";"m";"n";"statement";"h3";"h";"12";"SNmonh3_12.wav";NA;NA;"3";"NaN"
"112";"1";"3";"sn";"m";"n";"statement";"h1";"h";"1";"SNmonh1_1.wav";NA;NA;"3";"1"
"113";"1";"3";"spseudo";"n";"pseudo";"statement";"h1";"h";"2";"Spseudonegh1_2.wav";NA;NA;"1";"5"
"114";"1";"3";"sp";"m";"p";"statement";"h3";"h";"11";"SPmonh3_11.wav";NA;NA;"NaN";"2"
"115";"1";"3";"sn";"m";"n";"statement";"f1";"f";"4";"SNmonf1_4.wav";NA;NA;"3";"NaN"
"116";"1";"3";"sn";"n";"n";"statement";"h3";"h";"10";"SNnegh3_10.wav";NA;NA;"1";"5"
"117";"1";"3";"cp";"m";"p";"context";"h4";"h";"14";"CPh4_14.wav";NA;NA;"3";"NaN"
"118";"1";"3";"sp";"m";"p";"statement";"h4";"h";"16";"SPmonh4_16.wav";NA;NA;"3";"1"
"119";"1";"3";"cpseudo";"m";"pseudo";"context";"f1";"f";"2";"Cpseudof1_2.wav";NA;NA;"3";"1"
"120";"1";"3";"sp";"n";"p";"statement";"h2";"h";"8";"SPnegh2_8.wav";NA;NA;"3";"NaN"
"121";"1";"3";"sp";"n";"p";"statement";"h2";"h";"7";"SPnegh2_7.wav";NA;NA;"4";"2"
"122";"1";"3";"cn";"m";"n";"context";"h3";"h";"10";"CNh3_10.wav";NA;NA;"3";"NaN"
"123";"1";"3";"cn";"m";"n";"context";"f2";"f";"8";"CNf2_8.wav";NA;NA;"3";"1"
"124";"1";"3";"sn";"p";"n";"statement";"h2";"h";"8";"SNposh2_8.wav";NA;NA;"4";"4"
"125";"1";"3";"sp";"p";"p";"statement";"h3";"h";"11";"SPposh3_11.wav";NA;NA;"5";"5"
"126";"1";"3";"cn";"m";"n";"context";"h4";"h";"13";"CNh4_13.wav";NA;NA;"NaN";"1"
"127";"1";"3";"sp";"m";"p";"statement";"f4";"f";"16";"SPmonf4_16.wav";NA;NA;"3";"2"
"128";"1";"3";"sn";"m";"n";"statement";"h4";"h";"16";"SNmonh4_16.wav";NA;NA;"3";"NaN"
"129";"1";"3";"sp";"p";"p";"statement";"h1";"h";"2";"SPposh1_2.wav";NA;NA;"4";"4"
"130";"1";"3";"sp";"n";"p";"statement";"h1";"h";"1";"SPnegh1_1.wav";NA;NA;"NaN";"2"
"131";"1";"3";"sn";"m";"n";"statement";"f3";"f";"12";"SNmonf3_12.wav";NA;NA;"3";"1"
"132";"1";"3";"sn";"n";"n";"statement";"h3";"h";"11";"SNnegh3_11.wav";NA;NA;"2";"4"
"133";"1";"3";"sn";"n";"n";"statement";"f1";"f";"3";"SNnegf1_3.wav";NA;NA;"2";"4"
"134";"1";"3";"cpseudo";"m";"pseudo";"context";"h1";"h";"1";"Cpseudoh1_1.wav";NA;NA;"3";"1"
"135";"1";"3";"sn";"p";"n";"statement";"f3";"f";"11";"SNposf3_11.wav";NA;NA;"4";"2"
"136";"1";"3";"sp";"m";"p";"statement";"h3";"h";"12";"SPmonh3_12.wav";NA;NA;"3";"2"
"137";"1";"3";"spseudo";"n";"pseudo";"statement";"f1";"f";"3";"Spseudonegf1_3.wav";NA;NA;"3";"1"
"138";"1";"3";"sp";"p";"p";"statement";"f3";"f";"11";"SPposf3_11.wav";NA;NA;"4";"3"
"139";"1";"3";"cp";"m";"p";"context";"h1";"h";"4";"CPh1_4.wav";NA;NA;"NaN";"NaN"
"140";"1";"3";"sp";"m";"p";"statement";"f3";"f";"11";"SPmonf3_11.wav";NA;NA;"3";"1"
"141";"1";"3";"sn";"n";"n";"statement";"h4";"h";"15";"SNnegh4_15.wav";NA;NA;"2";"NaN"
"142";"1";"3";"cp";"m";"p";"context";"f4";"f";"14";"CPf4_14.wav";NA;NA;"3";"2"
"143";"1";"3";"cn";"m";"n";"context";"h1";"h";"1";"CNh1_1.wav";NA;NA;"3";"1"
"144";"1";"3";"sp";"n";"p";"statement";"f1";"f";"3";"SPnegf1_3.wav";NA;NA;"3";"1"
"145";"1";"4";"cp";"m";"p";"context";"f1";"f";"4";"CPf1_4.wav";NA;1;"3";"1"
"146";"1";"4";"sn";"n";"n";"statement";"f4";"f";"16";"SNnegf4_16.wav";1;5;"1";"5"
"147";"1";"4";"sn";"n";"n";"statement";"f3";"f";"10";"SNnegf3_10.wav";3;2;"3";"2"
"148";"1";"4";"sp";"n";"p";"statement";"h2";"h";"8";"SPnegh2_8.wav";4;3;"4";"3"
"149";"1";"4";"cp";"m";"p";"context";"h4";"h";"15";"CPh4_15.wav";3;2;"3";"2"
"150";"1";"4";"sp";"p";"p";"statement";"h3";"h";"9";"SPposh3_9.wav";5;5;"5";"5"
"151";"1";"4";"sn";"p";"n";"statement";"h1";"h";"2";"SNposh1_2.wav";4;NA;"4";"1"
"152";"1";"4";"cp";"m";"p";"context";"f4";"f";"13";"CPf4_13.wav";3;1;"3";"1"
"153";"1";"4";"sn";"p";"n";"statement";"h1";"h";"4";"SNposh1_4.wav";2;3;"2";"3"
"154";"1";"4";"sp";"p";"p";"statement";"h2";"h";"8";"SPposh2_8.wav";NA;2;"5";"2"
"155";"1";"4";"cn";"m";"n";"context";"h1";"h";"4";"CNh1_4.wav";3;1;"3";"1"
"156";"1";"4";"cn";"m";"n";"context";"h3";"h";"11";"CNh3_11.wav";3;1;"3";"1"
"157";"1";"4";"sp";"m";"p";"statement";"h1";"h";"2";"SPmonh1_2.wav";3;1;"3";"1"
"158";"1";"4";"cn";"m";"n";"context";"h2";"h";"7";"CNh2_7.wav";3;1;"3";"1"
"159";"1";"4";"cp";"m";"p";"context";"h3";"h";"9";"CPh3_9.wav";3;1;"3";"1"
"160";"1";"4";"sn";"n";"n";"statement";"f2";"f";"6";"SNnegf2_6.wav";2;4;"2";"4"
"161";"1";"4";"sn";"n";"n";"statement";"h2";"h";"8";"SNnegh2_8.wav";3;2;"3";"2"
"162";"1";"4";"spseudo";"m";"pseudo";"statement";"f1";"f";"4";"Spseudomonf1_4.wav";3;1;"3";"1"
"163";"1";"4";"sp";"n";"p";"statement";"h4";"h";"16";"SPnegh4_16.wav";5;5;"5";"5"
"164";"1";"4";"sn";"n";"n";"statement";"f4";"f";"15";"SNnegf4_15.wav";2;4;"2";"4"
"165";"1";"4";"sn";"m";"n";"statement";"h2";"h";"8";"SNmonh2_8.wav";3;1;"3";"1"
"166";"1";"4";"sn";"m";"n";"statement";"h3";"h";"9";"SNmonh3_9.wav";3;1;"3";"1"
"167";"1";"4";"cpseudo";"m";"pseudo";"context";"f1";"f";"1";"Cpseudof1_1.wav";3;1;"3";"1"
"168";"1";"4";"cn";"m";"n";"context";"f4";"f";"16";"CNf4_16.wav";3;1;"3";"1"
"169";"1";"4";"sp";"p";"p";"statement";"f4";"f";"16";"SPposf4_16.wav";5;5;"5";"5"
"170";"1";"4";"sp";"p";"p";"statement";"h1";"h";"2";"SPposh1_2.wav";4;4;"4";"4"
"171";"1";"4";"cp";"m";"p";"context";"f2";"f";"7";"CPf2_7.wav";3;1;"3";"1"
"172";"1";"4";"sn";"m";"n";"statement";"f1";"f";"2";"SNmonf1_2.wav";3;1;"3";"1"
"173";"1";"4";"sp";"n";"p";"statement";"f4";"f";"14";"SPnegf4_14.wav";3;1;"3";"1"
"174";"1";"4";"sn";"m";"n";"statement";"f2";"f";"8";"SNmonf2_8.wav";3;1;"3";"1"
"175";"1";"4";"spseudo";"m";"pseudo";"statement";"h1";"h";"2";"Spseudomonh1_2.wav";2;2;"2";"2"
"176";"1";"4";"sp";"m";"p";"statement";"f1";"f";"1";"SPmonf1_1.wav";3;2;"3";"2"
"177";"1";"4";"sn";"p";"n";"statement";"f3";"f";"9";"SNposf3_9.wav";4;3;"4";"3"
"178";"1";"4";"sn";"m";"n";"statement";"h1";"h";"4";"SNmonh1_4.wav";3;1;"3";"1"
"179";"1";"4";"cn";"m";"n";"context";"h4";"h";"13";"CNh4_13.wav";3;1;"3";"1"
"180";"1";"4";"sp";"n";"p";"statement";"f2";"f";"6";"SPnegf2_6.wav";3;1;"3";"1"
"181";"1";"4";"sp";"m";"p";"statement";"f3";"f";"9";"SPmonf3_9.wav";3;1;"3";"1"
"182";"1";"4";"sp";"n";"p";"statement";"f2";"f";"5";"SPnegf2_5.wav";4;3;"4";"3"
"183";"1";"4";"sp";"n";"p";"statement";"h3";"h";"12";"SPnegh3_12.wav";4;2;"4";"2"
"184";"1";"4";"sp";"p";"p";"statement";"f1";"f";"1";"SPposf1_1.wav";5;5;"5";"5"
"185";"1";"4";"sn";"p";"n";"statement";"h3";"h";"12";"SNposh3_12.wav";5;5;"5";"5"
"186";"1";"4";"sn";"n";"n";"statement";"h4";"h";"15";"SNnegh4_15.wav";2;3;"2";"3"
"187";"1";"4";"cp";"m";"p";"context";"h3";"h";"11";"CPh3_11.wav";NA;1;"3";"1"
"188";"1";"4";"spseudo";"p";"pseudo";"statement";"f1";"f";"1";"Spseudoposf1_1.wav";4;4;"4";"4"
"189";"1";"4";"sp";"m";"p";"statement";"h4";"h";"15";"SPmonh4_15.wav";3;1;"3";"1"
"190";"1";"4";"sp";"m";"p";"statement";"h3";"h";"11";"SPmonh3_11.wav";NA;3;"2";"3"
"191";"1";"4";"sn";"m";"n";"statement";"f4";"f";"16";"SNmonf4_16.wav";3;1;"3";"1"
"192";"1";"4";"sp";"p";"p";"statement";"h1";"h";"4";"SPposh1_4.wav";4;3;"4";"3"
"193";"1";"5";"sn";"p";"n";"statement";"h3";"h";"11";"SNposh3_11.wav";4;5;"4";"5"
"194";"1";"5";"sp";"p";"p";"statement";"h4";"h";"14";"SPposh4_14.wav";5;5;"5";"5"
"195";"1";"5";"sp";"p";"p";"statement";"f2";"f";"8";"SPposf2_8.wav";4;5;"4";"5"
"196";"1";"5";"sn";"p";"n";"statement";"f2";"f";"6";"SNposf2_6.wav";4;4;"4";"4"
"197";"1";"5";"sn";"p";"n";"statement";"h4";"h";"14";"SNposh4_14.wav";5;4;"5";"4"
"198";"1";"5";"cn";"m";"n";"context";"h4";"h";"16";"CNh4_16.wav";3;1;"3";"1"
"199";"1";"5";"cp";"m";"p";"context";"f1";"f";"3";"CPf1_3.wav";3;1;"3";"1"
"200";"1";"5";"sn";"m";"n";"statement";"f3";"f";"9";"SNmonf3_9.wav";3;1;"3";"1"
"201";"1";"5";"sn";"n";"n";"statement";"f3";"f";"11";"SNnegf3_11.wav";3;1;"3";"1"
"202";"1";"5";"sn";"m";"n";"statement";"h1";"h";"2";"SNmonh1_2.wav";2;NA;"2";"1"
"203";"1";"5";"sp";"n";"p";"statement";"h1";"h";"2";"SPnegh1_2.wav";4;3;"4";"3"
"204";"1";"5";"sp";"n";"p";"statement";"f4";"f";"15";"SPnegf4_15.wav";4;2;"4";"2"
"205";"1";"5";"spseudo";"p";"pseudo";"statement";"h1";"h";"4";"Spseudoposh1_4.wav";4;1;"4";"1"
"206";"1";"5";"cn";"m";"n";"context";"h3";"h";"10";"CNh3_10.wav";3;1;"3";"1"
"207";"1";"5";"sn";"p";"n";"statement";"h3";"h";"9";"SNposh3_9.wav";4;4;"4";"4"
"208";"1";"5";"sn";"n";"n";"statement";"h4";"h";"14";"SNnegh4_14.wav";1;4;"1";"4"
"209";"1";"5";"sn";"m";"n";"statement";"f2";"f";"7";"SNmonf2_7.wav";3;1;"3";"1"
"210";"1";"5";"cp";"m";"p";"context";"h2";"h";"6";"CPh2_6.wav";1;1;"1";"1"
"211";"1";"5";"cn";"m";"n";"context";"f1";"f";"3";"CNf1_3.wav";3;1;"3";"1"
"212";"1";"5";"sn";"m";"n";"statement";"h4";"h";"16";"SNmonh4_16.wav";3;1;"3";"1"
"213";"1";"5";"sn";"p";"n";"statement";"f4";"f";"14";"SNposf4_14.wav";4;4;"4";"4"
"214";"1";"5";"cn";"m";"n";"context";"h1";"h";"1";"CNh1_1.wav";3;1;"3";"1"
"215";"1";"5";"sn";"p";"n";"statement";"h3";"h";"10";"SNposh3_10.wav";4;4;"4";"4"
"216";"1";"5";"sn";"m";"n";"statement";"h1";"h";"3";"SNmonh1_3.wav";3;1;"3";"1"
"217";"1";"5";"sp";"m";"p";"statement";"f3";"f";"9";"SPmonf3_9.wav";4;3;"4";"3"
"218";"1";"5";"cn";"m";"n";"context";"h3";"h";"9";"CNh3_9.wav";3;1;"3";"1"
"219";"1";"5";"sp";"m";"p";"statement";"h2";"h";"8";"SPmonh2_8.wav";3;1;"3";"1"
"220";"1";"5";"cp";"m";"p";"context";"h4";"h";"16";"CPh4_16.wav";3;1;"3";"1"
"221";"1";"5";"spseudo";"m";"pseudo";"statement";"f1";"f";"4";"Spseudomonf1_4.wav";3;2;"3";"2"
"222";"1";"5";"sn";"m";"n";"statement";"f2";"f";"6";"SNmonf2_6.wav";3;1;"3";"1"
"223";"1";"5";"sn";"p";"n";"statement";"f3";"f";"12";"SNposf3_12.wav";3;1;"3";"1"
"224";"1";"5";"sn";"p";"n";"statement";"f2";"f";"8";"SNposf2_8.wav";4;3;"4";"3"
"225";"1";"5";"cn";"m";"n";"context";"h2";"h";"5";"CNh2_5.wav";3;1;"3";"1"
"226";"1";"5";"sp";"m";"p";"statement";"f2";"f";"5";"SPmonf2_5.wav";1;1;"1";"1"
"227";"1";"5";"cp";"m";"p";"context";"f3";"f";"12";"CPf3_12.wav";3;1;"3";"1"
"228";"1";"5";"cp";"m";"p";"context";"f3";"f";"11";"CPf3_11.wav";3;1;"3";"1"
"229";"1";"5";"cn";"m";"n";"context";"h3";"h";"11";"CNh3_11.wav";3;1;"3";"1"
"230";"1";"5";"sn";"p";"n";"statement";"h1";"h";"3";"SNposh1_3.wav";4;4;"4";"4"
"231";"1";"5";"sp";"p";"p";"statement";"h4";"h";"15";"SPposh4_15.wav";4;4;"4";"4"
"232";"1";"5";"sn";"n";"n";"statement";"f4";"f";"14";"SNnegf4_14.wav";2;3;"2";"3"
"233";"1";"5";"sp";"p";"p";"statement";"h3";"h";"12";"SPposh3_12.wav";5;5;"5";"5"
"234";"1";"5";"sp";"n";"p";"statement";"f1";"f";"3";"SPnegf1_3.wav";3;1;"3";"1"
"235";"1";"5";"sp";"m";"p";"statement";"h1";"h";"3";"SPmonh1_3.wav";3;1;"3";"1"
"236";"1";"5";"sp";"m";"p";"statement";"h3";"h";"10";"SPmonh3_10.wav";3;1;"3";"1"
"237";"1";"5";"cn";"m";"n";"context";"f3";"f";"10";"CNf3_10.wav";3;1;"3";"1"
"238";"1";"5";"sp";"m";"p";"statement";"h3";"h";"11";"SPmonh3_11.wav";3;1;"3";"1"
