subID	 genre	 age	 group	 task	 run	 Context 	 Statement	 Condition_name	 Situation	 Condition_code	 Evaluation_Score	 Validation_Type	 Evaluation_Score_2	 Validation_Type_2	 Time_Context	 Time_Statement	 Voice_Context	 Voice_Statement	 Time_Onset	 Time_Onset_Context	 Time_End_Context	 Time_Onset_Statement	 Time_End_Statement	 Onset_Evaluation	 End_Evaluation	 Onset_Evaluation2	 End_Evaluation2	 Real_Time_Onset	 Real_Time_Onset_Context	 Real_Time_End_Context	 Real_Time_Onset_Statement	 Real_Time_End_Statement	 Real_Time_Onset_Evaluation	 Real_Time_End_Evaluation	 RT	 Real_Time_Onset_Evaluation2	 Time_End_Evaluation2	 RT2
28	1	24	1	tom	1	CPh3_13.wav	SNposf3_13.wav	CP_SNpos	13	4	2	directvalide	NaN	NaN	1.7581	1.0618	h3	f3	0	1	2.7581	3.7581	4.8199	5.8199	9.8199	NaN	NaN	0.041776	1.0095	2.7609	3.7619	4.8296	5.831	8.7736	2.9426	NaN	NaN	NaN
28	1	24	1	tom	1	CPh1_11.wav	SPnegh3_11.wav	CP_SPneg	11	4	3	valid	NaN	NaN	2.344	1.117	h1	h3	9.8199	10.8199	13.164	14.164	15.2809	16.2809	20.2809	NaN	NaN	9.8346	10.8359	13.1713	14.1727	15.2901	16.2915	18.6135	2.322	NaN	NaN	NaN
28	1	24	1	tom	1	CPf1_16.wav	SPposf2_16.wav	CP_SPpos	16	1	1	directvalide	NaN	NaN	1.7906	0.70095	f1	f2	20.2809	21.2809	23.0715	24.0715	24.7725	25.7725	29.7725	NaN	NaN	20.2955	21.2964	23.0811	24.0825	24.7829	25.7843	27.3018	1.5176	NaN	NaN	NaN
28	1	24	1	tom	1	CNf3_16.wav	SPnegf2_16.wav	CN_SPneg	16	5	5	valid	NaN	NaN	1.8798	0.72127	f3	f2	29.7725	30.7725	32.6522	33.6522	34.3735	35.3735	39.3735	NaN	NaN	29.7881	30.7892	32.6574	33.6584	34.3757	35.377	37.1337	1.7567	NaN	NaN	NaN
28	1	24	1	tom	1	CNf2_14.wav	SNnegh4_14.wav	CN_SNneg	14	1	1	valid	NaN	NaN	2.026	1.1815	f2	h4	39.3735	40.3735	42.3996	43.3996	44.5811	45.5811	49.5811	NaN	NaN	39.3811	40.382	42.4004	43.4018	44.5859	45.5873	48.0016	2.4143	NaN	NaN	NaN
28	1	24	1	tom	1	CPh3_12.wav	SNposh2_12.wav	CP_SNpos	12	4	3	valid	NaN	NaN	1.9436	0.79694	h3	h2	49.5811	50.5811	52.5247	53.5247	54.3216	55.3216	59.3216	NaN	NaN	49.5913	50.5921	52.5272	53.5286	54.329	55.3304	57.87	2.5396	NaN	NaN	NaN
28	1	24	1	tom	1	CPh4_14.wav	SPposf2_14.wav	CP_SPpos	14	1	1	valid	NaN	NaN	2.2474	1.013	h4	f2	59.3216	60.3216	62.569	63.569	64.582	65.582	69.582	NaN	NaN	59.3344	60.3354	62.5707	63.5719	64.5893	65.5906	67.3282	1.7377	NaN	NaN	NaN
28	1	24	1	tom	1	CNh3_12.wav	SNnegf3_12.wav	CN_SNneg	12	1	1	valid	NaN	NaN	2.1734	0.8517	h3	f3	69.582	70.582	72.7555	73.7555	74.6072	75.6072	79.6072	NaN	NaN	69.5946	70.5956	72.764	73.7654	74.6158	75.6172	78.1261	2.5089	NaN	NaN	NaN
28	1	24	1	tom	1	CNf2_15.wav	SPposf4_15.wav	CN_SPpos	15	5	5	valid	NaN	NaN	1.9527	1.1029	f2	f4	79.6072	80.6072	82.5598	83.5598	84.6628	85.6628	89.6628	NaN	NaN	79.6212	80.6222	82.5737	83.5752	84.6762	85.6772	87.9178	2.2405	NaN	NaN	NaN
28	1	24	1	tom	1	CNh1_11.wav	SPposf2_11.wav	CN_SPpos	11	5	3	valid	NaN	NaN	2.0088	0.89397	h1	f2	89.6628	90.6628	92.6715	93.6715	94.5655	95.5655	99.5655	NaN	NaN	89.6646	90.6656	92.6839	93.6852	94.5694	95.5705	98.5181	2.9476	NaN	NaN	NaN
28	1	24	1	tom	1	CPh4_13.wav	SNnegh1_13.wav	CP_SNneg	13	4	2	directvalide	NaN	NaN	1.8935	0.81029	h4	h1	99.5655	100.5655	102.4591	103.4591	104.2693	105.2693	109.2693	NaN	NaN	99.5745	100.5756	102.4605	103.4616	104.279	105.2802	107.6457	2.3656	NaN	NaN	NaN
28	1	24	1	tom	1	CNf4_13.wav	SPposh1_13.wav	CN_SPpos	13	5	3	valid	NaN	NaN	2.5701	0.73794	f4	h1	109.2693	110.2693	112.8394	113.8394	114.5774	115.5774	119.5774	NaN	NaN	109.2842	110.2852	112.8541	113.8555	114.589	115.5904	118.0619	2.4715	NaN	NaN	NaN
28	1	24	1	tom	1	CPh3_16.wav	SNposh1_16.wav	CP_SNpos	16	4	2	valid	NaN	NaN	1.9799	0.68971	h3	h1	119.5774	120.5774	122.5573	123.5573	124.247	125.247	129.247	NaN	NaN	119.5945	120.5789	122.5637	123.5651	124.2487	125.25	128.2217	2.9717	NaN	NaN	NaN
28	1	24	1	tom	1	CNh2_14.wav	SNposf4_14.wav	CN_SNpos	14	4	5	directvalide	NaN	NaN	1.8744	1.4518	h2	f4	129.247	130.247	132.1214	133.1214	134.5732	135.5732	139.5732	NaN	NaN	129.254	130.2551	132.1231	133.1246	134.5755	135.5769	137.7973	2.2203	NaN	NaN	NaN
28	1	24	1	tom	1	CPh2_9.wav	SPposh3_9.wav	CP_SPpos	9	1	1	valid	NaN	NaN	1.9802	1.3226	h2	h3	139.5732	140.5732	142.5534	143.5534	144.876	145.876	149.876	NaN	NaN	139.5811	140.582	142.5669	143.5683	144.8861	145.8872	147.8456	1.9583	NaN	NaN	NaN
28	1	24	1	tom	1	CPh4_13.wav	SPnegf3_13.wav	CP_SPneg	13	4	1	valid	NaN	NaN	1.8935	0.94912	h4	f3	149.876	150.876	152.7695	153.7695	154.7186	155.7186	159.7186	NaN	NaN	149.8912	150.8922	152.777	153.7783	154.729	155.7303	157.8214	2.091	NaN	NaN	NaN
28	1	24	1	tom	1	CNf2_12.wav	SPnegf4_12.wav	CN_SPneg	12	5	5	valid	NaN	NaN	2.1421	1.0055	f2	f4	159.7186	160.7186	162.8608	163.8608	164.8663	165.8663	169.8663	NaN	NaN	159.7346	160.7356	162.8706	163.8719	164.8725	165.8739	167.5332	1.6593	NaN	NaN	NaN
28	1	24	1	tom	1	CNf1_13.wav	SPnegh3_13.wav	CN_SPneg	13	5	2	valid	NaN	NaN	2.227	0.82261	f1	h3	169.8663	170.8663	173.0932	174.0932	174.9158	175.9158	179.9158	NaN	NaN	169.8778	170.8788	173.0973	174.0987	174.9326	175.9171	177.8214	1.9043	NaN	NaN	NaN
28	1	24	1	tom	1	CNh4_11.wav	SNnegf4_11.wav	CN_SNneg	11	1	5	valid	NaN	NaN	2.7602	1.2517	h4	f4	179.9158	180.9158	183.676	184.676	185.9277	186.9277	190.9277	NaN	NaN	179.9213	180.9223	183.6912	184.6926	185.9434	186.9448	188.9017	1.9569	NaN	NaN	NaN
28	1	24	1	tom	1	CNh4_10.wav	SNnegf3_10.wav	CN_SNneg	10	1	3	valid	NaN	NaN	2.1066	0.93424	h4	f3	190.9277	191.9277	194.0344	195.0344	195.9686	196.9686	200.9686	NaN	NaN	190.9322	191.9332	194.0348	195.0361	195.9702	196.9715	199.2785	2.307	NaN	NaN	NaN
28	1	24	1	tom	1	CNh2_13.wav	SNnegf3_13.wav	CN_SNneg	13	1	2	valid	NaN	NaN	2.3461	1.1068	h2	f3	200.9686	201.9686	204.3147	205.3147	206.4215	207.4215	211.4215	NaN	NaN	200.9758	201.9766	204.3287	205.3299	206.4305	207.432	210.4775	3.0455	NaN	NaN	NaN
