subID	 genre	 age	 group	 task	 run	 Context 	 Statement	 Condition_name	 Situation	 Condition_code	 Evaluation_Score	 Validation_Type	 Evaluation_Score_2	 Validation_Type_2	 Time_Context	 Time_Statement	 Voice_Context	 Voice_Statement	 Time_Onset	 Time_Onset_Context	 Time_End_Context	 Time_Onset_Statement	 Time_End_Statement	 Onset_Evaluation	 End_Evaluation	 Onset_Evaluation2	 End_Evaluation2	 Real_Time_Onset	 Real_Time_Onset_Context	 Real_Time_End_Context	 Real_Time_Onset_Statement	 Real_Time_End_Statement	 Real_Time_Onset_Evaluation	 Real_Time_End_Evaluation	 RT	 Real_Time_Onset_Evaluation2	 Time_End_Evaluation2	 RT2
7	1	19	2	prosody	4	CPf2_10.wav	SNnegf4_10.wav	CP_SNneg	10	4	1	valid	NaN	NaN	2.0046	0.9285	f2	f4	0	1	3.0046	4.0046	4.9331	5.9331	9.9331	NaN	NaN	0.011463	1.0128	3.0144	4.0158	4.9497	5.951	7.4612	1.5102	NaN	NaN	NaN
7	1	19	2	prosody	4	CPf4_11.wav	SPposh4_11.wav	CP_SPpos	11	1	2	valid	NaN	NaN	2.9292	0.88991	f4	h4	9.9331	10.9331	13.8623	14.8623	15.7522	16.7522	20.7522	NaN	NaN	9.9384	10.9392	13.8752	14.8766	15.7604	16.7619	19.0212	2.2594	NaN	NaN	NaN
7	1	19	2	prosody	4	CPf2_10.wav	SPnegh2_10.wav	CP_SPneg	10	4	1	directvalide	NaN	NaN	2.0046	0.92705	f2	h2	20.7522	21.7522	23.7569	24.7569	25.6839	26.6839	30.6839	NaN	NaN	20.7658	21.7668	23.7684	24.7698	25.6869	26.6884	27.613	0.92462	NaN	NaN	NaN
7	1	19	2	prosody	4	CPh2_13.wav	SNnegf2_13.wav	CP_SNneg	13	4	2	valid	NaN	NaN	1.8256	0.90268	h2	f2	30.6839	31.6839	33.5096	34.5096	35.4123	36.4123	40.4123	NaN	NaN	30.6924	31.6934	33.5114	34.5128	35.4133	36.4143	37.9418	1.5275	NaN	NaN	NaN
7	1	19	2	prosody	4	CPf2_10.wav	SNposf1_10.wav	CP_SNpos	10	4	5	valid	NaN	NaN	2.0046	0.85769	f2	f1	40.4123	41.4123	43.4169	44.4169	45.2746	46.2746	50.2746	NaN	NaN	40.4187	41.4197	43.4212	44.4228	45.2898	46.2912	47.273	0.98172	NaN	NaN	NaN
7	1	19	2	prosody	4	CNh4_10.wav	SNnegh1_10.wav	CN_SNneg	10	1	2	valid	NaN	NaN	2.1066	0.78134	h4	h1	50.2746	51.2746	53.3812	54.3812	55.1626	56.1626	60.1626	NaN	NaN	50.2785	51.2795	53.3978	54.3993	55.1663	56.1677	57.1335	0.96584	NaN	NaN	NaN
7	1	19	2	prosody	4	CNh1_13.wav	SPnegh4_13.wav	CN_SPneg	13	5	2	directvalide	NaN	NaN	1.881	1.1212	h1	h4	60.1626	61.1626	63.0436	64.0436	65.1648	66.1648	70.1648	NaN	NaN	60.1717	61.1727	63.0575	64.0589	65.1763	66.1776	67.5655	1.3878	NaN	NaN	NaN
7	1	19	2	prosody	4	CNh4_13.wav	SNnegf4_13.wav	CN_SNneg	13	1	2	valid	NaN	NaN	2.5239	1.3235	h4	f4	70.1648	71.1648	73.6887	74.6887	76.0122	77.0122	81.0122	NaN	NaN	70.1816	71.1826	73.7014	74.7028	76.0204	77.0218	79.9332	2.9114	NaN	NaN	NaN
7	1	19	2	prosody	4	CNh3_10.wav	SPposf3_10.wav	CN_SPpos	10	5	3	directvalide	NaN	NaN	2.0823	0.9346	h3	f3	81.0122	82.0122	84.0945	85.0945	86.0292	87.0292	91.0292	NaN	NaN	81.0258	82.0268	84.1117	85.0965	86.0303	87.0317	88.1731	1.1414	NaN	NaN	NaN
7	1	19	2	prosody	4	CPh2_16.wav	SPnegh4_16.wav	CP_SPneg	16	4	2	valid	NaN	NaN	2.0086	1.081	h2	h4	91.0292	92.0292	94.0378	95.0378	96.1187	97.1187	101.1187	NaN	NaN	91.0357	92.0367	94.0549	95.0396	96.1237	97.1251	98.8934	1.7683	NaN	NaN	NaN
7	1	19	2	prosody	4	CNf1_14.wav	SPposh1_14.wav	CN_SPpos	14	5	5	valid	NaN	NaN	2.0283	0.85853	f1	h1	101.1187	102.1187	104.1471	105.1471	106.0056	107.0056	111.0056	NaN	NaN	101.1291	102.1302	104.1487	105.1499	106.0169	107.0183	108.1176	1.0993	NaN	NaN	NaN
7	1	19	2	prosody	4	CPf3_16.wav	SPposh2_16.wav	CP_SPpos	16	1	4	directvalide	NaN	NaN	2.0749	0.73596	f3	h2	111.0056	112.0056	114.0805	115.0805	115.8164	116.8164	120.8164	NaN	NaN	111.0224	112.0234	114.0918	115.0932	115.8269	116.8281	118.7491	1.921	NaN	NaN	NaN
