subID	 genre	 age	 group	 task	 run	 Context 	 Statement	 Condition_name	 Situation	 Condition_code	 Evaluation_Score	 Validation_Type	 Evaluation_Score_2	 Validation_Type_2	 Time_Context	 Time_Statement	 Voice_Context	 Voice_Statement	 Time_Onset	 Time_Onset_Context	 Time_End_Context	 Time_Onset_Statement	 Time_End_Statement	 Onset_Evaluation	 End_Evaluation	 Onset_Evaluation2	 End_Evaluation2	 Real_Time_Onset	 Real_Time_Onset_Context	 Real_Time_End_Context	 Real_Time_Onset_Statement	 Real_Time_End_Statement	 Real_Time_Onset_Evaluation	 Real_Time_End_Evaluation	 RT	 Real_Time_Onset_Evaluation2	 Time_End_Evaluation2	 RT2
2	1	33	1	prosody	2	CNh2_5.wav	SNnegf1_5.wav	CN_SNneg	5	1	2	directvalide	NaN	NaN	2.09	0.91787	h2	f1	0	1	3.09	4.09	5.0078	6.0078	10.0078	NaN	NaN	0.010346	1.0117	3.0967	4.0976	5.0153	6.0167	9.4778	3.461	NaN	NaN	NaN
2	1	33	1	prosody	2	CNf3_3.wav	SNposh3_3.wav	CN_SNpos	3	4	3	valid	NaN	NaN	2.8553	1.0605	f3	h3	10.0078	11.0078	13.8631	14.8631	15.9236	16.9236	20.9236	NaN	NaN	10.0207	11.0217	13.8742	14.8756	15.9262	16.9273	19.8298	2.9025	NaN	NaN	NaN
2	1	33	1	prosody	2	CNf1_7.wav	SNnegh4_7.wav	CN_SNneg	7	1	1	directvalide	NaN	NaN	2.0374	1.1715	f1	h4	20.9236	21.9236	23.961	24.961	26.1324	27.1324	31.1324	NaN	NaN	20.9312	21.9321	23.9676	24.9686	26.1365	27.1375	28.1261	0.98857	NaN	NaN	NaN
2	1	33	1	prosody	2	CNh2_1.wav	SNposf2_1.wav	CN_SNpos	1	4	2	nonvalid	NaN	NaN	2.1835	1.0681	h2	f2	31.1324	32.1324	34.3159	35.3159	36.384	37.384	41.384	NaN	NaN	31.1419	32.1429	34.328	35.3293	36.3967	37.398	NaN	NaN	NaN	NaN	NaN
2	1	33	1	prosody	2	CNh1_1.wav	SNnegf4_1.wav	CN_SNneg	1	1	3	valid	NaN	NaN	1.7653	1.3081	h1	f4	41.384	42.384	44.1493	45.1493	46.4574	47.4574	51.4574	NaN	NaN	41.4185	42.3865	44.1544	45.1559	46.4735	47.4747	48.7874	1.3127	NaN	NaN	NaN
2	1	33	1	prosody	2	CNh2_5.wav	SNposh4_5.wav	CN_SNpos	5	4	2	valid	NaN	NaN	2.09	1.0257	h2	h4	51.4574	52.4574	54.5474	55.5474	56.573	57.573	61.573	NaN	NaN	51.462	52.463	54.565	55.5495	56.5836	57.5852	60.8622	3.2771	NaN	NaN	NaN
2	1	33	1	prosody	2	CPf2_1.wav	SPnegf1_1.wav	CP_SPneg	1	4	5	directvalide	NaN	NaN	2.0871	1.1857	f2	f1	61.573	62.573	64.6602	65.6602	66.8459	67.8459	71.8459	NaN	NaN	61.589	62.5898	64.675	65.6765	66.8605	67.8616	68.5904	0.72875	NaN	NaN	NaN
2	1	33	1	prosody	2	CNh3_6.wav	SNposh2_6.wav	CN_SNpos	6	4	2	directvalide	NaN	NaN	2.4477	0.97585	h3	h2	71.8459	72.8459	75.2936	76.2936	77.2694	78.2694	82.2694	NaN	NaN	71.849	72.85	75.3024	76.3036	77.271	78.2723	79.83	1.5577	NaN	NaN	NaN
2	1	33	1	prosody	2	CNf2_2.wav	SPposh3_2.wav	CN_SPpos	2	5	5	valid	NaN	NaN	1.8091	1.488	f2	h3	82.2694	83.2694	85.0785	86.0785	87.5664	88.5664	92.5664	NaN	NaN	82.2762	83.2773	85.0955	86.08	87.5813	88.5824	90.6143	2.0319	NaN	NaN	NaN
2	1	33	1	prosody	2	CPh4_4.wav	SNposh3_4.wav	CP_SNpos	4	4	3	valid	NaN	NaN	2.1942	1.2742	h4	h3	92.5664	93.5664	95.7606	96.7606	98.0349	99.0349	103.0349	NaN	NaN	92.5698	93.5708	95.7728	96.774	98.0418	99.0432	100.3419	1.2987	NaN	NaN	NaN
2	1	33	1	prosody	2	CPf1_5.wav	SPposf4_5.wav	CP_SPpos	5	1	4	valid	NaN	NaN	2.1397	1.0978	f1	f4	103.0349	104.0349	106.1746	107.1746	108.2724	109.2724	113.2724	NaN	NaN	103.047	104.0479	106.1833	107.1843	108.2853	109.2867	111.0063	1.7196	NaN	NaN	NaN
2	1	33	1	prosody	2	CNh1_4.wav	SPposf1_4.wav	CN_SPpos	4	5	4	directvalide	NaN	NaN	1.7749	1.2369	h1	f1	113.2724	114.2724	116.0473	117.0473	118.2842	119.2842	123.2842	NaN	NaN	113.2908	114.275	116.0598	117.061	118.2954	119.2968	120.3744	1.0776	NaN	NaN	NaN
2	1	33	1	prosody	2	CPh4_5.wav	SPnegh1_5.wav	CP_SPneg	5	4	1	directvalide	NaN	NaN	2.2763	1.254	h4	h1	123.2842	124.2842	126.5605	127.5605	128.8145	129.8145	133.8145	NaN	NaN	123.3008	124.3015	126.5703	127.5714	128.8225	129.8241	130.8704	1.0463	NaN	NaN	NaN
2	1	33	1	prosody	2	CNh2_4.wav	SPnegh3_4.wav	CN_SPneg	4	5	3	valid	NaN	NaN	2.033	1.2944	h2	h3	133.8145	134.8145	136.8475	137.8475	139.1419	140.1419	144.1419	NaN	NaN	133.8277	134.8287	136.864	137.865	139.1496	140.151	141.902	1.751	NaN	NaN	NaN
2	1	33	1	prosody	2	CPh2_2.wav	SPnegh4_2.wav	CP_SPneg	2	4	4	valid	NaN	NaN	1.663	1.4832	h2	h4	144.1419	145.1419	146.8049	147.8049	149.2881	150.2881	154.2881	NaN	NaN	144.1546	145.1559	146.8073	147.8087	149.2931	150.2945	152.2704	1.9758	NaN	NaN	NaN
2	1	33	1	prosody	2	CNf1_8.wav	SNposf2_8.wav	CN_SNpos	8	4	2	valid	NaN	NaN	1.8561	0.85624	f1	f2	154.2881	155.2881	157.1442	158.1442	159.0004	160.0004	164.0004	NaN	NaN	154.2985	155.2997	157.151	158.1524	159.0028	160.0039	163.5179	3.5141	NaN	NaN	NaN
2	1	33	1	prosody	2	CNf2_6.wav	SNnegh3_6.wav	CN_SNneg	6	1	1	directvalide	NaN	NaN	2.5089	0.99599	f2	h3	164.0004	165.0004	167.5093	168.5093	169.5053	170.5053	174.5053	NaN	NaN	164.0077	165.0093	167.5113	168.5124	169.5133	170.5144	172.142	1.6276	NaN	NaN	NaN
2	1	33	1	prosody	2	CNh2_7.wav	SPnegf3_7.wav	CN_SPneg	7	5	2	directvalide	NaN	NaN	2.3136	1.1581	h2	f3	174.5053	175.5053	177.8189	178.8189	179.977	180.977	184.977	NaN	NaN	174.5185	175.5195	177.8217	178.8227	179.9905	180.9918	182.566	1.5742	NaN	NaN	NaN
2	1	33	1	prosody	2	CPh3_6.wav	SPposf4_6.wav	CP_SPpos	6	1	5	valid	NaN	NaN	2.0128	1.3697	h3	f4	184.977	185.977	187.9897	188.9897	190.3594	191.3594	195.3594	NaN	NaN	184.9789	185.9806	187.9985	188.9997	190.3675	191.369	192.2621	0.89309	NaN	NaN	NaN
2	1	33	1	prosody	2	CNh3_6.wav	SPnegh2_6.wav	CN_SPneg	6	5	5	directvalide	NaN	NaN	2.4477	1.1182	h3	h2	195.3594	196.3594	198.8071	199.8071	200.9252	201.9252	205.9252	NaN	NaN	195.3729	196.3736	198.8093	199.8103	200.9281	201.9292	202.9022	0.97299	NaN	NaN	NaN
2	1	33	1	prosody	2	CNf3_3.wav	SPnegh2_3.wav	CN_SPneg	3	5	5	valid	NaN	NaN	2.8553	1.045	f3	h2	205.9252	206.9252	209.7805	210.7805	211.8255	212.8255	216.8255	NaN	NaN	205.9331	206.9341	209.7869	210.7882	211.839	212.8402	215.1983	2.3581	NaN	NaN	NaN
2	1	33	1	prosody	2	CPf2_1.wav	SNnegf3_1.wav	CP_SNneg	1	4	4	valid	NaN	NaN	2.0871	1.1892	f2	f3	216.8255	217.8255	219.9126	220.9126	222.1018	223.1018	227.1018	NaN	NaN	216.8275	217.8284	219.9304	220.9148	222.116	223.117	225.9984	2.8814	NaN	NaN	NaN
2	1	33	1	prosody	2	CPh2_3.wav	SPnegh4_3.wav	CP_SPneg	3	4	5	valid	NaN	NaN	1.8591	1.1162	h2	h4	227.1018	228.1018	229.9609	230.9609	232.0771	233.0771	237.0771	NaN	NaN	227.1044	228.1054	229.9738	230.9749	232.0926	233.0937	234.5666	1.4729	NaN	NaN	NaN
2	1	33	1	prosody	2	CPh4_8.wav	SPposh1_8.wav	CP_SPpos	8	1	4	directvalide	NaN	NaN	1.6168	0.95016	h4	h1	237.0771	238.0771	239.6939	240.6939	241.644	242.644	246.644	NaN	NaN	237.0813	238.0829	239.7002	240.7017	241.6522	242.6533	243.3905	0.73717	NaN	NaN	NaN
2	1	33	1	prosody	2	CNf3_2.wav	SNnegh2_2.wav	CN_SNneg	2	1	3	valid	NaN	NaN	1.7522	1.1344	f3	h2	246.644	247.644	249.3962	250.3962	251.5306	252.5306	256.5306	NaN	NaN	246.6572	247.6585	249.41	250.411	251.5455	252.5469	254.302	1.7551	NaN	NaN	NaN
2	1	33	1	prosody	2	CPf1_1.wav	SNposf2_1.wav	CP_SNpos	1	4	2	valid	NaN	NaN	2.1233	1.0681	f1	f2	256.5306	257.5306	259.654	260.654	261.7221	262.7221	266.7221	NaN	NaN	256.5342	257.5352	259.6703	260.6713	261.739	262.7404	264.3024	1.5619	NaN	NaN	NaN
2	1	33	1	prosody	2	CNf4_4.wav	SNnegh3_4.wav	CN_SNneg	4	1	1	valid	NaN	NaN	2.1597	1.4234	f4	h3	266.7221	267.7221	269.8818	270.8818	272.3052	273.3052	277.3052	NaN	NaN	266.7278	267.7287	269.8972	270.8986	272.3163	273.3172	275.2624	1.9452	NaN	NaN	NaN
2	1	33	1	prosody	2	CNh4_2.wav	SPnegh1_2.wav	CN_SPneg	2	5	2	nonvalid	NaN	NaN	2.0428	1.7807	h4	h1	277.3052	278.3052	280.348	281.348	283.1287	284.1287	288.1287	NaN	NaN	277.3216	278.3227	280.3577	281.3591	283.1437	284.1451	NaN	NaN	NaN	NaN	NaN
2	1	33	1	prosody	2	CPh2_3.wav	SNnegh3_3.wav	CP_SNneg	3	4	2	directvalide	NaN	NaN	1.8591	1.2218	h2	h3	288.1287	289.1287	290.9878	291.9878	293.2096	294.2096	298.2096	NaN	NaN	288.1487	289.1335	291.0016	292.0032	293.2205	294.2216	295.3505	1.129	NaN	NaN	NaN
2	1	33	1	prosody	2	CNf3_4.wav	SNposf4_4.wav	CN_SNpos	4	4	1	valid	NaN	NaN	2.0373	1.6262	f3	f4	298.2096	299.2096	301.2469	302.2469	303.8731	304.8731	308.8731	NaN	NaN	298.2259	299.227	301.2619	302.2632	303.8812	304.8826	307.166	2.2834	NaN	NaN	NaN
