subID	 genre	 age	 task	 run	 Context 	 Statement	 Condition_name	 Situation	 Evaluation_Score	 Validation_Type	 Time_Context	 Time_Statement	 Voice_Context	 Voice_Statement	 Time_Onset	 Time_Onset_Context	 Time_End_Context	 Time_Onset_Statement	 Time_End_Statement	 Onset_Evaluation	 End_Evaluation	 Real_Time_Onset	 Real_Time_Onset_Context	 Real_Time_End_Context	 Real_Time_Onset_Statement	 Real_Time_End_Statement	 Real_Time_Onset_Evaluation	 Real_Time_End_Evaluation	 RT	 Jitter
43	2	22	sarcasm	1	CNh1_6.wav	SNnegf3_6.wav	CN_SNneg	6	1	valid	2.0758	1.1299	h1	f3	0	1	3.0758	4.1605	5.2904	6.2904	11.4713	0.036585	1.0017	3.0772	4.1623	5.2917	6.2921	10.973	4.6809	1.0847
43	2	22	sarcasm	1	CNh4_13.wav	SNnegf2_13.wav	CN_SNneg	13	1	valid	2.5239	0.90268	h4	f2	11.4713	12.4713	14.9952	16.3196	17.2223	18.2223	20.4571	11.5014	12.4731	14.9966	16.3216	17.2236	18.224	19.9589	1.7348	1.3244
43	2	22	sarcasm	1	CPh3_10.wav	SPposf1_10.wav	CP_SPpos	10	1	valid	1.8993	1.0412	h3	f1	20.4571	21.4571	23.3563	24.6687	25.71	26.71	29.5389	20.4827	21.4588	23.3577	24.6701	25.7115	26.7114	29.0403	2.329	1.3124
43	2	22	sarcasm	1	CNh1_15.wav	SPnegf3_15.wav	CN_SPneg	15	4	valid	1.6736	1.1146	h1	f3	29.5389	30.5389	32.2126	33.0056	34.1202	35.1202	37.7413	29.5573	30.5403	32.214	33.0071	34.1216	35.122	37.243	2.1211	0.79307
43	2	22	sarcasm	1	CPf2_6.wav	SPposf1_6.wav	CP_SPpos	6	1	valid	1.7704	1.0834	f2	f1	37.7413	38.7413	40.5117	41.602	42.6854	43.6854	45.7954	37.7631	38.743	40.5131	41.6037	42.6868	43.6872	45.2972	1.61	1.0903
43	2	22	sarcasm	1	CNf2_9.wav	SPnegf1_9.wav	CN_SPneg	9	5	valid	2.4979	1.3602	f2	f1	45.7954	46.7954	49.2933	49.8552	51.2154	52.2154	55.4762	45.8223	46.7972	49.2947	49.8569	51.2168	52.2173	54.978	2.7608	0.56184
43	2	22	sarcasm	1	CPh4_2.wav	SPposf3_2.wav	CP_SPpos	2	1	valid	2.0214	1.7879	h4	f3	55.4762	56.4762	58.4975	59.303	61.0909	62.0909	63.7906	55.4948	56.4781	58.4989	59.305	61.0923	62.0927	63.2924	1.1997	0.80547
43	2	22	sarcasm	1	CNh2_9.wav	SNnegf2_9.wav	CN_SNneg	9	3	directvalide	2.521	1.3003	h2	f2	63.7906	64.7906	67.3116	67.9087	69.209	70.209	71.4787	63.8066	64.7925	67.3129	67.9104	69.2104	70.2108	70.9805	0.7697	0.59708
43	2	22	sarcasm	1	CNh2_12.wav	SPnegh4_12.wav	CN_SPneg	12	4	valid	2.094	1.0407	h2	h4	71.4787	72.4787	74.5727	75.4313	76.472	77.472	81.1396	71.4958	72.4806	74.5741	75.433	76.4735	77.4737	80.6413	3.1676	0.85857
43	2	22	sarcasm	1	CPh1_7.wav	SNposh2_7.wav	CP_SNpos	7	1	valid	1.7797	1.0938	h1	h2	81.1396	82.1396	83.9193	84.5965	85.6902	86.6902	88.1747	81.1598	82.1413	83.9213	84.5983	85.6917	86.6919	87.6764	0.98448	0.67716
43	2	22	sarcasm	1	CPf2_2.wav	SNposf3_2.wav	CP_SNpos	2	1	valid	1.6952	1.1631	f2	f3	88.1747	89.1747	90.8699	92.1675	93.3305	94.3305	96.4716	88.1906	89.1765	90.8713	92.1693	93.3319	94.3323	95.9733	1.6411	1.2976
43	2	22	sarcasm	1	CNf4_8.wav	SNnegh4_8.wav	CN_SNneg	8	1	valid	2.4726	0.95528	f4	h4	96.4716	97.4716	99.9442	100.9973	101.9526	102.9526	104.3611	96.4888	97.4734	99.9456	100.9991	101.9546	102.9549	103.8635	0.90853	1.0531
43	2	22	sarcasm	1	CNh4_1.wav	SPnegh1_1.wav	CN_SPneg	1	4	valid	2.6198	1.1286	h4	h1	104.3611	105.3611	107.9809	108.7197	109.8484	110.8484	112.6954	104.3772	105.3629	107.9823	108.7217	109.8497	110.8501	112.1971	1.3471	0.7388
43	2	22	sarcasm	1	CPh4_10.wav	SNposh3_10.wav	CP_SNpos	10	1	valid	2.1244	0.81857	h4	h3	112.6954	113.6954	115.8198	117.0345	117.8531	118.8531	120.5553	112.7109	113.6972	115.8213	117.0365	117.8546	118.8549	120.0571	1.2022	1.2147
43	2	22	sarcasm	1	CNf2_2.wav	SPnegh1_2.wav	CN_SPneg	2	5	valid	1.969	1.7807	f2	h1	120.5553	121.5553	123.5243	124.6956	126.4763	127.4763	129.3947	120.572	121.5571	123.5257	124.6974	126.4777	127.4781	128.8965	1.4184	1.1713
43	2	22	sarcasm	1	CNh2_4.wav	SPnegh3_4.wav	CN_SPneg	4	5	valid	2.033	1.2944	h2	h3	129.3947	130.3947	132.4277	133.3389	134.6333	135.6333	137.4363	129.4145	130.3961	132.429	133.3406	134.6346	135.635	136.9381	1.303	0.91121
43	2	22	sarcasm	1	CPh2_8.wav	SPposf4_8.wav	CP_SPpos	8	1	valid	1.6061	1.0619	h2	f4	137.4363	138.4363	140.0424	141.306	142.3679	143.3679	144.6189	137.4529	138.4383	140.0437	141.3074	142.3693	143.3693	144.1204	0.75105	1.2636
43	2	22	sarcasm	1	CNf3_7.wav	SNnegf1_7.wav	CN_SNneg	7	1	valid	2.3112	1.1075	f3	f1	144.6189	145.6189	147.9301	148.5374	149.6449	150.6449	152.0327	144.6379	145.6206	147.9315	148.5392	149.6463	150.6466	151.5345	0.88784	0.6073
43	2	22	sarcasm	1	CNf3_4.wav	SNnegh3_4.wav	CN_SNneg	4	1	valid	2.0373	1.4234	f3	h3	152.0327	153.0327	155.0701	156.2331	157.6566	158.6566	160.9158	152.054	153.0342	155.0714	156.2349	157.6579	158.6583	160.4175	1.7592	1.1631
43	2	22	sarcasm	1	CNf4_10.wav	SNnegf1_10.wav	CN_SNneg	10	1	valid	2.3613	0.8607	f4	f1	160.9158	161.9158	164.2771	165.6049	166.4656	167.4656	168.8755	160.932	161.9175	164.2785	165.6066	166.467	167.4674	168.3773	0.90989	1.3278
43	2	22	sarcasm	1	CPh2_1.wav	SPposh4_1.wav	CP_SPpos	1	1	valid	2.1184	0.87483	h2	h4	168.8755	169.8755	171.9939	172.9719	173.8468	174.8468	176.176	168.8999	169.8771	171.9952	172.9738	173.8481	174.8486	175.6778	0.82921	0.97806
43	2	22	sarcasm	1	CNh3_5.wav	SNnegh2_5.wav	CN_SNneg	5	1	valid	1.9799	0.94333	h3	h2	176.176	177.176	179.1559	179.7609	180.7043	181.7043	183.3913	176.1923	177.1773	179.1573	179.7627	180.7056	181.706	182.8931	1.1871	0.60507
43	2	22	sarcasm	1	CPf3_13.wav	SNposh2_13.wav	CP_SNpos	13	1	valid	1.7859	0.99211	f3	h2	183.3913	184.3913	186.1773	186.9136	187.9057	188.9057	191.6679	183.425	184.3931	186.1787	186.9153	187.9071	188.9074	191.1697	2.2623	0.7363
