ons.statement_evaluation.prosody.CN_SNneg	ons.statement_evaluation.prosody.CN_SPneg	ons.statement_evaluation.prosody.CP_SNpos	ons.statement_evaluation.prosody.CP_SPpos	ons.statement_evaluation.semantic.CN_SNneg	ons.statement_evaluation.semantic.CN_SPneg	ons.statement_evaluation.semantic.CP_SNpos	ons.statement_evaluation.semantic.CP_SPpos	ons.statement_evaluation.irony.CN_SNneg	ons.statement_evaluation.irony.CN_SPneg	ons.statement_evaluation.irony.CP_SNpos	ons.statement_evaluation.irony.CP_SPpos	ons.statement_evaluation.sarcasm.CN_SNneg	ons.statement_evaluation.sarcasm.CN_SPneg	ons.statement_evaluation.sarcasm.CP_SNpos	ons.statement_evaluation.sarcasm.CP_SPpos	ons.statement_evaluation.tom.CN_SNneg	ons.statement_evaluation.tom.CN_SPneg	ons.statement_evaluation.tom.CP_SNpos	ons.statement_evaluation.tom.CP_SPpos	
1.14848	2.01312	1.61228	1.93293	0.308394	1.08735	-0.435246	-1.30756	0.0208141	0.774463	-0.557598	0.743115	0.398972	1.37438	2.72082	1.88899	-0.0975241	0.773209	-0.476163	-0.528174	
-1.96368	-1.81316	-1.26865	-1.47779	-0.421167	0.0455	-0.259207	-0.12271	1.23709	0.735203	0.398926	0.451886	-0.930071	-0.454217	0.324622	0.0712786	-1.15662	-0.894692	-0.518195	-0.744837	
-0.0225752	0.267108	-0.40696	-0.96277	-0.076472	0.166763	-0.163861	-0.596408	0.347826	0.50283	0.737073	0.233173	0.0837584	0.208388	0.4274	0.593157	0.409662	0.484942	0.688896	0.179105	
-1.42012	-1.31106	-1.0341	-1.50361	-1.52097	-1.44785	-2.30959	-1.12743	-3.16053	-3.96383	-1.40014	-3.29754	-2.29111	-1.03909	-0.69702	-1.94182	-2.3361	-2.21633	-0.907296	-2.06504	
-0.68248	-0.857103	-0.861878	0.209008	-0.829605	-2.23805	-2.06201	-2.37983	0.72053	-0.650167	0.979792	0.255771	0.407172	-0.612847	-1.28604	-1.3294	0.262203	0.556658	0.581623	-0.645567	
-1.44942	-2.05413	-2.06082	-2.74264	-1.11127	-0.523715	-0.807711	-0.917797	0.0298693	-0.134329	-0.275535	0.537468	-0.463074	0.0582813	-0.0108446	-0.28145	-0.651406	0.302102	-0.657565	-1.51085	
-0.286936	0.975529	0.897389	1.04711	0.825174	1.77091	0.954877	-0.4867	-0.126328	1.33207	1.04402	-0.35664	1.05526	1.90382	1.19736	0.518947	0.573781	1.67631	1.8671	0.508799	
-0.4468	-0.431612	-0.516878	-1.30768	0.698676	1.1465	0.28209	0.500772	-0.391594	0.560072	0.423345	1.07513	-0.406709	-0.194567	-0.30289	-0.546726	-0.476835	-0.174748	-0.209775	0.00708914	
1.43315	1.37699	0.619221	-0.161267	-0.266892	1.27879	-0.501117	0.109123	-0.523098	2.05564	0.109257	0.47807	0.94564	0.933796	1.15894	0.633275	-0.0593503	1.13765	1.07325	0.449099	
0.223148	0.998063	1.70836	0.394622	0.565873	0.352955	0.701756	-0.205388	0.447614	-0.136061	0.67821	0.127547	0.765841	0.857491	0.901027	0.394469	0.524606	0.730743	1.06947	0.168695	
1.34121	2.03674	1.35792	1.02273	0.229859	0.710257	0.0823098	-1.07222	1.0922	1.48155	0.28476	0.0743293	-0.0917934	1.58956	-0.0949097	-0.126367	-0.00579454	0.697195	0.662761	-0.693073	
2.88045	2.97759	3.42642	2.49295	2.18773	2.28943	2.80122	2.03037	1.94443	1.46096	1.89665	2.27853	1.93387	1.64621	2.07433	2.21138	1.94481	1.29915	1.86944	2.60795	
-0.0732968	0.299654	-0.598248	-0.0909221	-1.2673	-0.647522	-0.464689	-0.992018	-0.476384	-0.767911	0.1616	-0.291517	0.637198	0.157191	0.433774	-0.342122	1.06427	1.26782	0.979458	1.47299	
0.551282	0.922785	0.724252	0.835762	-0.522696	0.629094	0.528672	-0.127017	0.829562	0.111716	0.98635	-0.468742	-0.170935	0.0393485	0.0748681	-0.546299	0.467153	1.04284	0.738451	1.29799	
-1.33298	-3.04695	2.02378	-0.24314	1.37624	-1.39413	0.926182	0.654766	3.62095	3.12892	0.947939	-0.342821	1.91065	-0.296153	0.584379	-0.325678	2.69527	2.9662	2.42894	-0.65764	
0.888535	0.2534	0.014455	-0.264102	-0.318732	0.386589	-0.391224	-0.571221	0.146516	0.191909	0.117283	0.29799	0.707042	-0.0694725	0.528048	-0.611463	-0.562546	-0.10381	-0.428564	-0.887633	
-0.445463	0.423606	-0.0864271	0.0405327	-0.221199	0.451364	1.20875	-0.525521	0.45561	0.814823	0.697862	0.456586	0.781589	0.907775	1.16285	0.205662	0.248295	0.165682	0.31308	-0.335388	
-0.337691	0.856668	-0.840131	-0.00706866	-0.196766	0.434973	0.431044	-0.165073	-0.189503	-1.48476	-1.2576	-0.0351912	-0.0904151	0.427742	-0.710562	-0.444552	-0.848833	-0.621007	-0.779497	0.774758	
-0.341251	-0.4289	0.562942	0.266391	-1.5017	-1.40187	-1.67682	-1.07578	-0.0588335	0.0356852	0.729188	-0.0763788	1.48554	2.80517	0.230914	0.778215	0.56	0.242738	0.275377	-0.267411	
0.796661	1.19684	1.14053	1.32284	0.731707	1.16094	0.899997	0.936972	0.456214	1.64066	1.77543	0.393111	1.10635	1.40167	1.03234	0.997511	1.07117	1.28595	0.743096	1.29514	
0.0310545	0.173427	0.254453	-0.46803	-0.23746	0.186668	0.0759054	0.0537277	0.960176	0.00888038	0.316532	-0.0897931	-1.12519	-0.572535	-0.826393	-0.155168	-0.606971	-0.126928	-0.603375	-1.08055	
-0.875239	-0.437925	-0.059191	-1.28714	-2.46689	-1.53385	-1.44063	-1.49645	-1.68396	-0.0710978	-0.0424299	-1.1659	-2.56407	-0.1844	0.13339	-1.54816	0.0762373	0.624507	0.937822	-1.56259	
-0.0540196	0.0484468	0.387613	-1.3801	-0.264328	0.59252	0.268046	-1.70354	0.901779	-0.0139228	-0.324143	1.37817	0.128826	0.0951232	0.352311	0.665397	0.683962	0.87867	-0.0584274	0.662814	
0.49375	0.0325352	-0.208028	-1.94068	0.476413	1.68506	2.49948	0.470973	4.07093	3.16678	2.23471	1.69602	2.06552	2.9764	2.11281	2.06511	2.66299	3.58142	2.73066	1.62958	
0.725728	1.6505	0.766868	0.53886	0.845938	0.542121	1.4905	-0.425638	2.25354	2.36976	1.11408	1.11612	0.0880269	0.188725	-0.49518	-0.281994	0.127305	1.0342	0.410667	-0.530924	
-0.250501	-0.67939	-0.974675	-1.21796	0.666244	0.792427	0.829415	0.753781	-1.67169	-0.968553	-0.619576	-1.89248	-1.46806	-2.05871	0.544959	-0.575904	0.302261	1.3922	0.502512	-0.329181	
