ons.statement_evaluation.prosody.CN_SNneg	ons.statement_evaluation.prosody.CN_SPneg	ons.statement_evaluation.prosody.CP_SNpos	ons.statement_evaluation.prosody.CP_SPpos	ons.statement_evaluation.semantic.CN_SNneg	ons.statement_evaluation.semantic.CN_SPneg	ons.statement_evaluation.semantic.CP_SNpos	ons.statement_evaluation.semantic.CP_SPpos	ons.statement_evaluation.irony.CN_SNneg	ons.statement_evaluation.irony.CN_SPneg	ons.statement_evaluation.irony.CP_SNpos	ons.statement_evaluation.irony.CP_SPpos	ons.statement_evaluation.sarcasm.CN_SNneg	ons.statement_evaluation.sarcasm.CN_SPneg	ons.statement_evaluation.sarcasm.CP_SNpos	ons.statement_evaluation.sarcasm.CP_SPpos	ons.statement_evaluation.tom.CN_SNneg	ons.statement_evaluation.tom.CN_SPneg	ons.statement_evaluation.tom.CP_SNpos	ons.statement_evaluation.tom.CP_SPpos	
-2.4155	-1.54579	-2.99876	-1.45336	0.550227	-0.675575	-0.0841241	0.606362	-1.45167	-0.571213	-1.406	-1.38124	-2.58955	-0.0488743	-0.717165	-0.44308	-0.309315	-0.0261413	-0.597708	-1.09852	
-2.20623	-0.468718	-0.270064	-0.132382	-0.411814	0.813664	-2.03219	-3.50089	0.996893	0.0355716	0.227311	1.32244	-0.338437	-0.202293	2.43837	1.89158	-0.334134	-0.603697	-1.23918	-2.01499	
-2.61194	-3.78018	-2.60583	-2.33545	-1.79549	-0.557933	-1.31616	-2.29682	-0.546372	-1.30369	-1.2283	-1.04755	-1.86487	-1.55682	-1.19863	-1.49083	-1.51031	-1.83078	-1.92364	-2.19025	
-2.29018	-1.36882	-2.1169	-3.57552	-0.531763	-0.566065	-0.7929	-0.932921	-0.11292	0.110581	0.16968	-0.831758	-0.628329	0.0195278	-0.373657	-0.121864	-0.234823	0.775557	0.132994	-1.00516	
-1.46751	-1.61254	-1.1411	-1.12337	-0.987183	-0.269314	-2.1821	-0.943364	-2.32762	-2.44015	-0.155318	-2.59433	-2.63198	-0.997591	-1.31211	-4.32877	-1.59063	-1.36006	-1.74759	-2.47138	
-2.62858	-1.96331	-2.04383	-1.59374	-1.80184	-3.15925	-3.33079	-3.46976	-1.61486	-1.76218	-1.64793	-1.99902	-1.47861	-1.01326	-2.20076	-2.17173	-1.68799	-1.33402	-1.63023	-2.13495	
-3.13565	-3.72348	-4.41116	-3.80991	-2.55196	-2.53735	-3.15662	-2.5149	-2.38574	-1.54312	-2.26933	-1.7443	-3.14955	-1.70084	-2.38662	-2.43134	-1.03992	-0.409421	-1.4739	-3.14406	
-1.13933	0.633335	-0.223444	-0.0209708	0.0151494	0.717497	0.108178	-1.00858	-1.2972	-0.0902335	-0.230236	-2.03525	-0.0889054	1.36226	0.799246	-0.674291	-1.78574	-0.382404	-0.131	-2.08274	
-0.65471	-0.757778	-0.227353	-1.0721	2.23653	1.74827	0.0419351	0.667457	-0.637978	-0.0196491	0.17451	0.519164	-1.15709	-0.978304	-1.12615	-1.2308	-0.841094	-0.251997	-0.623787	-0.580574	
0.131513	0.674665	-1.32478	-0.579031	-1.9936	1.25103	-2.00478	-1.68398	-2.79225	0.511462	-2.4638	-1.38649	0.0877312	-1.37557	-0.327027	-1.80853	-0.727168	1.23089	1.95325	0.96686	
-0.179925	0.416578	1.28482	0.0268674	1.0661	1.11919	1.52933	-0.14131	0.25272	0.912525	0.779745	0.550311	1.0329	1.12336	0.876272	0.715682	0.157876	1.01708	0.535858	-0.353599	
1.58964	0.589199	0.518553	-0.1599	0.559148	0.00944131	-0.713367	-2.20175	0.334689	0.972524	-0.486153	-0.340364	-0.792841	1.29983	-1.08622	-0.567328	-0.217406	0.65586	1.16477	-1.70167	
-1.76946	-2.00507	-1.43729	-2.36219	-0.524909	-0.925966	-0.384009	-1.392	-2.50181	-1.93887	-2.27188	-2.37917	-0.926753	-0.94227	-0.812262	-2.43179	1.15483	-0.552686	0.13091	0.566406	
-0.171674	0.57544	-0.661771	-1.01573	-1.20638	-0.434395	-0.53357	-1.01148	-1.387	-0.396341	0.257407	-0.627431	-0.00582991	-0.309404	-0.507009	-2.89079	-0.97912	0.861805	0.855375	-1.40744	
-0.653523	-0.819971	-0.689764	-1.24051	-2.1338	-0.317496	-0.958566	-1.53117	-0.347998	-0.504269	-0.578691	-1.3324	-1.46036	-1.55437	-0.618898	-1.72252	-0.58601	-0.487234	0.233402	-0.46865	
-0.109319	-2.82958	2.15524	0.587288	0.326736	-0.323175	3.19391	0.447433	3.55881	3.15478	1.69934	0.00177493	2.74944	1.21857	1.19457	-0.446993	2.75797	3.30151	1.01848	-0.449341	
1.0098	0.116292	-0.0891087	-0.56566	0.187516	0.0560973	-1.2321	-0.852873	0.516717	2.09706	0.957943	0.156179	0.9631	-0.160759	1.0225	-2.02262	0.11496	0.605594	-0.00551257	-1.52147	
-3.50306	-1.80981	-3.04923	-2.45471	-0.944286	-0.975753	-0.618657	-1.57931	-0.18526	0.696061	-0.223016	-0.483621	-0.306777	0.561243	-0.172086	-1.86052	0.608487	0.70046	0.250027	-1.09443	
0.0893043	1.22782	-0.197716	0.488017	0.252548	-0.449516	-0.00707216	-0.939956	-0.610284	-1.36376	-1.66534	-1.05219	-0.454733	0.403882	-1.74057	-1.5677	-0.0491167	0.560196	-0.129228	0.144033	
-3.63238	-2.51819	-1.53584	-1.78107	-2.78552	-3.02929	-2.37953	-2.13886	-1.05285	-0.0688599	0.584512	-0.137289	0.565641	3.09822	-0.154132	1.40296	-0.509051	0.0513711	-0.259074	-1.7988	
0.71552	0.935803	0.374188	0.833748	1.29874	2.02487	1.93812	0.904091	0.753408	1.48417	2.01941	0.268968	0.462929	1.43761	0.291345	0.506031	0.887079	1.25409	0.723561	0.354624	
-0.315784	0.761305	-0.565551	-1.89352	-0.258868	0.670751	0.0785655	-0.518286	0.658256	0.625574	0.604969	-0.924717	-1.46152	0.400763	-0.344961	0.43026	0.760652	1.42583	0.921374	-0.671721	
-2.7514	-2.02915	-2.64383	-3.83546	-5.91614	-3.6209	-3.85832	-4.78718	-4.07178	-2.69126	-3.79583	-4.09423	-5.4032	-3.01869	-2.06924	-4.83002	-2.19375	-2.35408	-1.76434	-3.36523	
-1.84118	-1.52396	-0.857591	-2.61677	-0.351938	0.349125	0.236548	-2.50004	-0.199645	-1.34832	-1.67517	-0.28592	-1.90328	-1.30866	-1.79961	-0.885564	0.365217	0.233472	-1.24319	-0.269201	
0.719983	0.979982	0.707187	-2.02121	-1.11107	0.242532	0.92283	0.167831	-1.46046	-0.00556476	-1.1654	-0.963859	-0.395801	-0.476896	0.607711	-0.311659	1.41357	1.48753	2.31068	0.718584	
-2.66857	-2.63908	-2.87928	-5.04076	-1.73754	-0.774441	-0.466545	-2.08829	-2.48818	-3.26657	-2.58992	-4.89961	-2.15126	-1.65629	-1.02426	-0.851539	-3.21691	-2.48786	-3.84912	-5.08366	
-0.372189	-0.600694	-0.490269	-4.12425	-0.0408979	2.25297	0.935759	1.42806	-2.54821	-0.262752	-1.90436	-3.42238	-1.81208	-4.36515	0.464142	-2.92983	0.222489	2.33497	0.071122	-0.26078	
