subID	 genre	 age	 group	 task	 run	 Context 	 Statement	 Condition_name	 Situation	 Condition_code	 Evaluation_Score	 Validation_Type	 Evaluation_Score_2	 Validation_Type_2	 Time_Context	 Time_Statement	 Voice_Context	 Voice_Statement	 Time_Onset	 Time_Onset_Context	 Time_End_Context	 Time_Onset_Statement	 Time_End_Statement	 Onset_Evaluation	 End_Evaluation	 Onset_Evaluation2	 End_Evaluation2	 Real_Time_Onset	 Real_Time_Onset_Context	 Real_Time_End_Context	 Real_Time_Onset_Statement	 Real_Time_End_Statement	 Real_Time_Onset_Evaluation	 Real_Time_End_Evaluation	 RT	 Real_Time_Onset_Evaluation2	 Time_End_Evaluation2	 RT2
11	2	26	2	sarcasm	1	CPf2_12.wav	SPposh1_12.wav	CP_SPpos	12	1	1	valid	2	nonvalid	1.8493	0.81029	f2	h1	0	1	2.8493	3.8493	4.6596	5.6596	9.6596	9.6596	13.6596	0.025574	1.0102	2.8616	3.8627	4.6635	5.6649	8.7073	3.0424	9.6689	NaN	NaN
11	2	26	2	sarcasm	1	CPf1_15.wav	SNposh4_15.wav	CP_SNpos	15	4	4	valid	4	valid	1.4716	1.0357	f1	h4	13.6596	14.6596	16.1312	17.1312	18.1669	19.1669	23.1669	23.1669	27.1669	13.6723	14.6738	16.1416	17.143	18.1769	19.1783	21.3473	2.169	23.1823	26.5955	3.4131
11	2	26	2	sarcasm	1	CNf2_12.wav	SPnegf4_12.wav	CN_SPneg	12	5	4	valid	5	directvalide	2.1421	1.0055	f2	f4	27.1669	28.1669	30.309	31.309	32.3145	33.3145	37.3145	37.3145	41.3145	27.1696	28.1707	30.3223	31.3236	32.3244	33.3255	36.8039	3.4783	37.3297	38.7557	1.426
11	2	26	2	sarcasm	1	CPh2_11.wav	SNposh3_11.wav	CP_SNpos	11	4	4	valid	3	valid	2.4152	0.79438	h2	h3	41.3145	42.3145	44.7297	45.7297	46.5241	47.5241	51.5241	51.5241	55.5241	41.3167	42.3179	44.7367	45.7381	46.5385	47.5399	49.3072	1.7673	51.5272	54.0516	2.5244
11	2	26	2	sarcasm	1	CNh3_14.wav	SPnegf2_14.wav	CN_SPneg	14	5	4	valid	2	directvalide	1.8912	1.0173	h3	f2	55.5241	56.5241	58.4153	59.4153	60.4326	61.4326	65.4326	65.4326	69.4326	55.5314	56.5323	58.417	59.4181	60.4357	61.4371	62.8954	1.4583	65.4411	67.3753	1.9342
11	2	26	2	sarcasm	1	CNh3_16.wav	SPposf2_16.wav	CN_SPpos	16	5	4	valid	5	valid	1.863	0.70095	h3	f2	69.4326	70.4326	72.2956	73.2956	73.9965	74.9965	78.9965	78.9965	82.9965	69.4446	70.4463	72.2975	73.299	73.9992	75.0006	78.8997	3.8991	79.071	80.6917	1.6206
11	2	26	2	sarcasm	1	CNh2_15.wav	SNposf2_15.wav	CN_SNpos	15	4	4	valid	1	nonvalid	2.0046	1.0536	h2	f2	82.9965	83.9965	86.0011	87.0011	88.0547	89.0547	93.0547	93.0547	97.0547	83.0086	84.0096	86.0111	87.0126	88.0632	89.0647	92.0359	2.9712	93.0686	NaN	NaN
11	2	26	2	sarcasm	1	CPh2_15.wav	SPnegh1_15.wav	CP_SPneg	15	4	1	valid	1	valid	1.6427	1.4035	h2	h1	97.0547	98.0547	99.6974	100.6974	102.1009	103.1009	107.1009	107.1009	111.1009	97.106	98.0569	99.7081	100.7096	102.1108	103.112	104.7717	1.6597	107.1159	110.0918	2.9758
11	2	26	2	sarcasm	1	CNf1_9.wav	SNposh1_9.wav	CN_SNpos	9	4	2	valid	2	valid	2.1994	0.95016	f1	h1	111.1009	112.1009	114.3003	115.3003	116.2504	117.2504	121.2504	121.2504	125.2504	111.1028	112.1038	114.3061	115.3075	116.258	117.2594	120.2112	2.9518	121.263	124.7394	3.4764
11	2	26	2	sarcasm	1	CPh1_11.wav	SPnegh3_11.wav	CP_SPneg	11	4	2	valid	2	valid	2.344	1.117	h1	h3	125.2504	126.2504	128.5945	129.5945	130.7114	131.7114	135.7114	135.7114	139.7114	125.2674	126.2684	128.6036	129.6052	130.7226	131.7238	134.0917	2.3679	135.7278	138.7235	2.9956
11	2	26	2	sarcasm	1	CNf3_11.wav	SNposh3_11.wav	CN_SNpos	11	4	1	valid	3	valid	2.2024	0.79438	f3	h3	139.7114	140.7114	142.9138	143.9138	144.7082	145.7082	149.7082	149.7082	153.7082	139.7152	140.7162	142.9179	143.9193	144.7197	145.7211	148.8756	3.1545	149.7251	153.4838	3.7587
11	2	26	2	sarcasm	1	CPf2_12.wav	SPnegh1_12.wav	CP_SPneg	12	4	4	valid	2	valid	1.8493	1.1383	f2	h1	153.7082	154.7082	156.5575	157.5575	158.6958	159.6958	163.6958	163.6958	167.6958	153.7119	154.7134	156.5651	157.5659	158.7004	159.7018	163.1075	3.4057	163.7058	166.6593	2.9535
11	2	26	2	sarcasm	1	CNh4_11.wav	SNnegf4_11.wav	CN_SNneg	11	1	1	valid	1	valid	2.7602	1.2517	h4	f4	167.6958	168.6958	171.456	172.456	173.7077	174.7077	178.7077	178.7077	182.7077	167.7095	168.7106	171.4632	172.4644	173.7152	174.7166	177.1313	2.4147	178.7206	180.0755	1.3549
11	2	26	2	sarcasm	1	CPh3_16.wav	SNposh1_16.wav	CP_SNpos	16	4	1	nonvalid	4	valid	1.9799	0.68971	h3	h1	182.7077	183.7077	185.6876	186.6876	187.3773	188.3773	192.3773	192.3773	196.3773	182.7248	183.7256	185.6941	186.6952	187.3789	188.3803	NaN	NaN	192.4004	194.3389	1.9385
11	2	26	2	sarcasm	1	CNf2_14.wav	SNnegh4_14.wav	CN_SNneg	14	1	1	valid	1	valid	2.026	1.1815	f2	h4	196.3773	197.3773	199.4033	200.4033	201.5848	202.5848	206.5848	206.5848	210.5848	196.3882	197.3892	199.4074	200.4088	201.5932	202.5943	203.7873	1.1929	206.5984	208.2989	1.7005
11	2	26	2	sarcasm	1	CNf1_11.wav	SPnegh3_11.wav	CN_SPneg	11	5	4	valid	3	valid	2.1186	1.117	f1	h3	210.5848	211.5848	213.7035	214.7035	215.8204	216.8204	220.8204	220.8204	224.8204	210.6025	211.5865	213.7052	214.7064	215.8238	216.8253	219.9228	3.0975	220.8292	224.6753	3.8461
11	2	26	2	sarcasm	1	CPh4_15.wav	SNnegf2_15.wav	CP_SNneg	15	4	1	valid	3	valid	2.1375	0.95492	h4	f2	224.8204	225.8204	227.958	228.958	229.9129	230.9129	234.9129	234.9129	238.9129	224.8334	225.8344	227.9692	228.9703	229.9212	230.9223	233.3391	2.4169	234.9266	237.883	2.9564
11	2	26	2	sarcasm	1	CNh4_10.wav	SPnegh1_10.wav	CN_SPneg	10	5	4	valid	4	directvalide	2.1066	1.1431	h4	h1	238.9129	239.9129	242.0195	243.0195	244.1626	245.1626	249.1626	249.1626	253.1626	238.9304	239.9146	242.0333	243.0347	244.1688	245.1702	248.4666	3.2964	249.1743	251.907	2.7327
11	2	26	2	sarcasm	1	CPh2_9.wav	SPposh3_9.wav	CP_SPpos	9	1	2	directvalide	2	valid	1.9802	1.3226	h2	h3	253.1626	254.1626	256.1427	257.1427	258.4654	259.4654	263.4654	263.4654	267.4654	253.1781	254.1791	256.1476	257.149	258.483	259.468	261.5712	2.1032	263.4717	266.427	2.9552
11	2	26	2	sarcasm	1	CNh3_12.wav	SNnegf3_12.wav	CN_SNneg	12	1	1	valid	1	valid	2.1734	0.8517	h3	f3	267.4654	268.4654	270.6388	271.6388	272.4905	273.4905	277.4905	277.4905	281.4905	267.4757	268.4767	270.6452	271.6463	272.4972	273.4984	276.8111	3.3127	277.5024	280.0682	2.5658
11	2	26	2	sarcasm	1	CNf3_15.wav	SNnegh3_15.wav	CN_SNneg	15	1	1	valid	1	directvalide	2.2024	1.0162	f3	h3	281.4905	282.4905	284.6929	285.6929	286.7091	287.7091	291.7091	291.7091	295.7091	281.5064	282.5074	284.7091	285.7107	286.7113	287.7125	289.715	2.0024	291.7165	292.931	1.2145
