subID	 genre	 age	 group	 task	 run	 Context 	 Statement	 Condition_name	 Situation	 Condition_code	 Evaluation_Score	 Validation_Type	 Evaluation_Score_2	 Validation_Type_2	 Time_Context	 Time_Statement	 Voice_Context	 Voice_Statement	 Time_Onset	 Time_Onset_Context	 Time_End_Context	 Time_Onset_Statement	 Time_End_Statement	 Onset_Evaluation	 End_Evaluation	 Onset_Evaluation2	 End_Evaluation2	 Real_Time_Onset	 Real_Time_Onset_Context	 Real_Time_End_Context	 Real_Time_Onset_Statement	 Real_Time_End_Statement	 Real_Time_Onset_Evaluation	 Real_Time_End_Evaluation	 RT	 Real_Time_Onset_Evaluation2	 Time_End_Evaluation2	 RT2
11	2	26	2	prosody	4	CNh1_12.wav	SPposh3_12.wav	CN_SPpos	12	5	3	directvalide	NaN	NaN	1.8513	1.0081	h1	h3	0	1	2.8513	3.8513	4.8594	5.8594	9.8594	NaN	NaN	0.0076647	1.0091	2.8605	3.8619	4.8625	5.8639	7.3659	1.5019	NaN	NaN	NaN
11	2	26	2	prosody	4	CNh3_11.wav	SPposf1_11.wav	CN_SPpos	11	5	3	valid	NaN	NaN	2.3602	1.1195	h3	f1	9.8594	10.8594	13.2196	14.2196	15.3391	16.3391	20.3391	NaN	NaN	9.8679	10.8687	13.2375	14.2222	15.3563	16.3577	19.23	2.8723	NaN	NaN	NaN
11	2	26	2	prosody	4	CPf4_9.wav	SNnegf1_9.wav	CP_SNneg	9	4	3	valid	NaN	NaN	2.0725	1.1315	f4	f1	20.3391	21.3391	23.4116	24.4116	25.5432	26.5432	30.5432	NaN	NaN	20.3449	21.346	23.4143	24.4157	25.5497	26.5512	27.9208	1.3696	NaN	NaN	NaN
11	2	26	2	prosody	4	CPf3_15.wav	SNposh4_15.wav	CP_SNpos	15	4	1	valid	NaN	NaN	1.5646	1.0357	f3	h4	30.5432	31.5432	33.1077	34.1077	35.1434	36.1434	40.1434	NaN	NaN	30.5551	31.5563	33.1239	34.1254	35.1594	36.1607	38.0858	1.9251	NaN	NaN	NaN
11	2	26	2	prosody	4	CNh4_11.wav	SNposh1_11.wav	CN_SNpos	11	4	3	valid	NaN	NaN	2.7602	0.83923	h4	h1	40.1434	41.1434	43.9037	44.9037	45.7429	46.7429	50.7429	NaN	NaN	40.1479	41.1486	43.918	44.9195	45.7532	46.7542	48.381	1.6268	NaN	NaN	NaN
11	2	26	2	prosody	4	CPh3_10.wav	SPnegh4_10.wav	CP_SPneg	10	4	3	valid	NaN	NaN	1.8993	0.95528	h3	h4	50.7429	51.7429	53.6421	54.6421	55.5974	56.5974	60.5974	NaN	NaN	50.7583	51.7595	53.6444	54.6459	55.6132	56.6145	59.1901	2.5755	NaN	NaN	NaN
11	2	26	2	prosody	4	CPf1_11.wav	SNposh2_11.wav	CP_SNpos	11	4	3	directvalide	NaN	NaN	2.5099	0.85794	f1	h2	60.5974	61.5974	64.1073	65.1073	65.9652	66.9652	70.9652	NaN	NaN	60.6018	61.6028	64.1216	65.123	65.9735	66.9747	70.2461	3.2714	NaN	NaN	NaN
11	2	26	2	prosody	4	CPh2_14.wav	SNnegh4_14.wav	CP_SNneg	14	4	1	valid	NaN	NaN	2.0656	1.1815	h2	h4	70.9652	71.9652	74.0308	75.0308	76.2123	77.2123	81.2123	NaN	NaN	70.9788	71.9798	74.0481	75.0328	76.2168	77.2182	79.8461	2.6279	NaN	NaN	NaN
11	2	26	2	prosody	4	CNh3_13.wav	SNnegh1_13.wav	CN_SNneg	13	1	1	valid	NaN	NaN	2.3791	0.81029	h3	h1	81.2123	82.2123	84.5914	85.5914	86.4017	87.4017	91.4017	NaN	NaN	81.2223	82.2234	84.6086	85.5933	86.4106	87.4118	89.4458	2.034	NaN	NaN	NaN
11	2	26	2	prosody	4	CPf1_16.wav	SNposh3_16.wav	CP_SNpos	16	4	2	valid	NaN	NaN	1.7906	0.81857	f1	h3	91.4017	92.4017	94.1923	95.1923	96.0109	97.0109	101.0109	NaN	NaN	91.4158	92.4168	94.2015	95.2029	96.02	97.0214	99.3894	2.368	NaN	NaN	NaN
